7,500	406,950
7,600	412,250
7,700	412,350
7,800	396,550
7,900	395,050
8,000	384,000
8,100	386,650
8,200	375,500
8,300	374,950
8,400	372,850
8,500	412,050
8,600	490,750
8,700	701,350
8,800	761,250
8,900	683,550
9,000	412,350
9,100	362,500
9,200	347,000
9,300	333,450
9,400	330,700
9,500	327,900
9,600	357,900
9,700	497,650
9,800	1160,000
9,900	1682,500
10,000	1595,550
10,100	756,000
10,200	365,950
10,300	292,400
10,400	267,800
10,500	259,200
10,600	251,000
10,700	251,350
10,800	242,250
10,900	242,800
11,000	231,300
