3,000	19,800
3,200	18,000
3,400	16,800
3,600	21,600
3,800	20,600
4,000	20,200
4,200	28,000
4,400	28,000
4,600	30,600
4,800	54,200
5,000	129,000
5,200	212,600
5,400	266,200
5,600	313,200
5,800	371,200
6,000	393,000
6,200	409,000
6,400	421,800
6,600	435,600
6,800	432,400
7,000	439,800
7,200	440,000
7,400	434,800
7,600	411,200
7,800	405,600
8,000	395,000
8,200	383,200
8,400	377,200
8,600	495,000
8,800	788,200
9,000	434,800
9,200	353,200
9,400	328,800
9,600	354,400
9,800	1018,000
10,000	1644,800
10,200	371,600
10,400	274,600
10,600	250,800
10,800	246,400
11,000	232,600
11,200	233,600
11,400	209,800
11,600	195,000
11,800	186,400
12,000	187,400
12,200	183,600
12,400	170,400
12,600	166,200
12,800	148,800
13,000	149,000
13,200	125,800
13,400	118,600
13,600	124,000
13,800	117,800
14,000	115,400
14,200	108,800
14,400	109,600
14,600	103,200
14,800	105,600
15,000	99,600
15,200	104,000
15,400	95,800
15,600	93,200
15,800	93,600
16,000	90,200
16,200	88,800
16,400	87,200
16,600	80,000
16,800	79,200
17,000	85,600
17,200	77,800
17,400	83,000
17,600	86,600
17,800	111,600
18,000	143,800
18,200	124,400
18,400	86,400
18,600	78,400
18,800	74,400
19,000	73,600
19,200	71,800
19,400	79,200
19,600	74,200
19,800	76,400
20,000	78,600
20,200	141,200
20,400	317,600
20,600	182,200
20,800	71,000
21,000	70,000
21,200	64,800
21,400	63,000
21,600	70,400
21,800	64,000
22,000	60,200
