17,300	82,150
17,400	79,950
17,500	83,050
17,600	89,450
17,700	99,650
17,800	108,050
17,900	119,600
18,000	143,600
18,100	145,300
18,200	116,950
18,300	88,000
18,400	78,350
18,500	77,550
18,600	77,700
18,700	79,100
18,800	75,250
18,900	75,600
19,000	76,700
19,100	74,600
19,200	76,900
19,300	73,100
19,400	73,800
19,500	75,300
19,600	75,200
19,700	75,100
19,800	75,900
19,900	76,950
20,000	80,550
20,100	106,050
20,200	159,000
20,300	262,700
20,400	311,400
20,500	282,350
20,600	160,250
20,700	94,300
20,800	71,400
20,900	68,650
21,000	67,200
21,100	66,000
21,200	64,150
