
TIME STEP:
125 = 0.2ms

VOLTAGE STEP:
CH1:  32 = 1.5V
CH2:  32 = 1.5V

N	CH1	CH2
1253	169	117
1254	168	116
1255	168	115
1256	168	114
1257	167	113
1258	167	112
1259	166	111
1260	166	110
1261	165	109
1262	165	108
1263	164	107
1264	164	106
1265	164	105
1266	163	104
1267	163	103
1268	163	102
1269	162	101
1270	162	100
1271	161	99
1272	161	98
1273	161	97
1274	160	96
1275	160	95
1276	159	94
1277	159	93
1278	158	92
1279	158	92
1280	157	91
1281	157	90
1282	156	89
1283	156	88
1284	156	87
1285	155	87
1286	155	86
1287	154	85
1288	154	84
1289	153	83
1290	153	82
1291	152	81
1292	152	80
1293	151	79
1294	150	79
1295	150	78
1296	150	77
1297	149	76
1298	149	75
1299	148	74
1300	148	73
1301	147	72
1302	147	71
1303	146	71
1304	146	70
1305	145	69
1306	145	69
1307	144	68
1308	144	67
1309	143	66
1310	143	65
1311	142	65
1312	142	63
1313	141	63
1314	141	62
1315	140	62
1316	140	61
1317	139	60
1318	139	59
1319	138	59
1320	137	58
1321	137	57
1322	136	57
1323	136	56
1324	135	55
1325	135	55
1326	135	54
1327	134	53
1328	133	53
1329	133	52
1330	132	51
1331	132	51
1332	131	50
1333	131	49
1334	130	49
1335	130	48
1336	129	48
1337	128	47
1338	128	47
1339	128	46
1340	127	45
1341	126	45
1342	126	44
1343	125	44
1344	125	43
1345	124	43
1346	124	42
1347	123	42
1348	122	41
1349	122	41
1350	121	40
1351	121	40
1352	120	39
1353	120	39
1354	119	39
1355	119	38
1356	118	38
1357	118	37
1358	117	37
1359	117	37
1360	116	36
1361	116	36
1362	115	35
1363	115	35
1364	114	35
1365	114	35
1366	113	34
1367	113	34
1368	112	34
1369	111	33
1370	111	33
1371	110	33
1372	110	33
1373	109	32
1374	109	32
1375	109	32
1376	108	32
1377	108	32
1378	107	31
1379	107	31
1380	106	31
1381	106	31
1382	105	30
1383	105	31
1384	104	31
1385	104	31
1386	103	30
1387	103	30
1388	102	30
1389	102	30
1390	101	30
1391	101	30
1392	100	29
1393	100	30
1394	99	30
1395	99	29
1396	98	29
1397	98	29
1398	97	30
1399	97	30
1400	97	30
1401	96	30
1402	96	30
1403	96	30
1404	95	30
1405	95	30
1406	94	30
1407	94	30
1408	93	31
1409	93	31
1410	92	30
1411	92	31
1412	92	31
1413	91	31
1414	91	31
1415	91	31
1416	90	32
1417	90	32
1418	89	32
1419	89	33
1420	89	33
1421	89	33
1422	88	33
1423	88	33
1424	87	33
1425	87	34
1426	87	35
1427	87	35
1428	86	35
1429	86	35
1430	86	36
1431	85	36
1432	85	36
1433	85	37
1434	84	37
1435	84	37
1436	84	38
1437	83	38
1438	83	38
1439	83	39
1440	82	39
1441	82	40
1442	82	40
1443	82	41
1444	82	41
1445	82	41
1446	81	42
1447	81	43
1448	81	43
1449	81	44
1450	81	44
1451	80	45
1452	80	45
1453	80	46
1454	79	46
1455	79	47
1456	79	48
1457	79	48
1458	79	49
1459	79	49
1460	79	50
1461	78	51
1462	78	51
1463	78	52
1464	78	53
1465	78	53
1466	78	54
1467	77	54
1468	77	55
1469	77	56
1470	77	56
1471	77	57
1472	76	58
1473	77	58
1474	77	59
1475	76	60
1476	76	61
1477	76	61
1478	76	62
1479	76	63
1480	76	64
1481	76	65
1482	76	65
1483	76	66
1484	76	67
1485	76	67
1486	76	69
1487	76	69
1488	76	69
1489	76	70
1490	76	71
1491	76	72
1492	76	73
1493	75	74
1494	76	75
1495	76	76
1496	76	77
1497	76	77
1498	76	78
1499	76	79
1500	76	80
1501	76	81
1502	76	82
1503	76	83
1504	76	84
1505	76	85
1506	76	86
1507	76	87
1508	76	87
1509	77	89
1510	77	89
1511	77	89
1512	77	90
1513	77	91
1514	77	92
1515	77	93
1516	77	94
1517	77	95
1518	78	96
1519	78	97
1520	78	98
1521	78	99
1522	78	100
1523	78	101
1524	78	102
1525	79	103
1526	79	104
1527	79	104
1528	79	105
1529	80	107
1530	80	108
1531	80	108
1532	80	109
1533	80	111
1534	81	112
1535	81	113
1536	81	114
1537	81	115
1538	81	116
1539	82	117
1540	82	118
1541	82	119
1542	82	120
1543	83	120
1544	83	122
1545	83	122
1546	83	124
1547	84	125
1548	84	126
1549	84	126
1550	84	127
1551	85	129
1552	85	130
1553	86	131
1554	86	132
1555	86	133
1556	86	134
1557	87	135
1558	87	136
1559	88	136
1560	88	137
1561	88	138
1562	88	139
1563	89	141
1564	89	142
1565	89	143
1566	90	144
1567	90	144
1568	91	146
1569	91	147
1570	91	147
1571	92	149
1572	92	149
1573	93	151
1574	93	152
1575	93	152
1576	94	153
1577	94	154
1578	95	155
1579	95	155
1580	95	157
1581	96	157
1582	96	159
1583	97	160
1584	97	160
1585	98	161
1586	98	162
1587	99	163
1588	99	164
1589	99	165
1590	100	166
1591	100	167
1592	101	168
1593	101	169
1594	102	170
1595	102	171
1596	102	171
1597	103	172
1598	104	173
1599	104	174
1600	105	175
1601	105	176
1602	105	177
1603	106	178
1604	107	179
1605	107	179
1606	107	180
1607	108	181
1608	108	182
1609	109	183
1610	109	184
1611	110	184
1612	111	185
1613	111	186
1614	111	187
1615	112	188
1616	112	188
1617	113	189
1618	113	190
1619	114	191
1620	114	192
1621	115	193
1622	115	193
1623	116	194
1624	116	195
1625	117	195
1626	117	196
1627	118	197
1628	118	198
1629	119	199
1630	120	199
1631	120	199
1632	121	200
1633	121	201
1634	122	202
1635	122	202
1636	123	203
1637	123	204
1638	124	204
1639	124	205
1640	125	206
1641	125	206
1642	126	207
1643	127	207
1644	127	208
1645	128	209
1646	128	209
1647	129	210
1648	129	210
1649	130	211
1650	130	211
1651	131	212
1652	131	213
1653	132	213
1654	133	214
1655	133	214
1656	134	215
1657	134	215
1658	135	216
1659	135	216
1660	136	217
1661	136	217
1662	137	217
1663	137	218
1664	138	218
1665	138	219
1666	139	219
1667	139	219
1668	140	220
1669	141	220
1670	141	221
1671	141	221
1672	142	221
1673	143	222
1674	143	222
1675	144	222
1676	144	223
1677	145	223
1678	145	223
1679	145	224
1680	146	224
1681	146	224
1682	147	224
1683	148	225
1684	148	225
1685	148	225
1686	149	225
1687	150	225
1688	150	226
1689	150	226
1690	151	226
1691	151	226
1692	152	226
1693	152	226
1694	153	226
1695	153	226
1696	154	227
1697	154	227
1698	155	227
1699	155	227
1700	156	227
1701	156	227
1702	157	227
1703	157	227
1704	157	228
1705	158	228
1706	158	228
1707	159	228
1708	159	228
1709	159	228
1710	160	228
1711	160	227
1712	161	228
1713	161	228
1714	162	228
1715	162	227
1716	162	227
1717	163	227
1718	163	227
1719	164	227
1720	164	227
1721	164	227
1722	165	227
1723	165	227
1724	166	227
