16,600	88,400
16,700	77,400
16,800	85,600
16,900	84,200
17,000	85,200
17,100	71,800
17,200	75,800
17,300	84,200
17,400	85,400
17,500	85,000
17,600	86,200
17,700	104,000
17,800	103,800
17,900	115,400
18,000	136,800
18,100	140,400
18,200	109,400
18,300	73,200
18,400	81,800
18,500	78,600
18,600	71,000
18,700	77,200
18,800	81,600
18,900	72,000
19,000	67,800
19,100	75,600
19,200	79,800
19,300	75,400
19,400	68,600
19,500	71,600
19,600	77,000
19,700	71,800
19,800	73,200
19,900	78,200
20,000	89,800
20,100	118,800
20,200	175,000
20,300	264,800
20,400	292,200
20,500	244,400
20,600	143,800
20,700	91,600
20,800	70,600
20,900	64,800
21,000	62,400
21,100	62,200
21,200	67,600
21,300	59,200
21,400	62,000
21,500	66,200
21,600	61,000
21,700	53,000
21,800	68,600
