
TIME STEP:
125 = 1ms

VOLTAGE STEP:
CH1:  32 = 0.5V~
CH2:  32 = 0.5V~

N	CH1	CH2
2113	121	143
2114	119	144
2115	118	150
2116	117	158
2117	117	168
2118	117	176
2119	118	181
2120	120	181
2121	121	177
2122	123	169
2123	125	158
2124	127	146
2125	129	135
2126	131	127
2127	132	126
2128	134	130
2129	135	139
2130	136	154
2131	137	174
2132	138	195
2133	139	215
2134	140	231
2135	140	242
2136	140	246
2137	140	245
2138	140	236
2139	138	224
2140	137	209
2141	134	193
2142	132	182
2143	130	175
2144	127	172
2145	125	173
2146	123	179
2147	121	186
2148	120	195
2149	119	201
2150	119	204
2151	118	204
2152	119	198
2153	120	187
2154	120	172
2155	122	156
2156	122	141
2157	124	129
2158	125	122
2159	127	122
2160	128	127
2161	130	140
2162	131	156
2163	133	176
2164	135	197
2165	137	215
2166	138	229
2167	140	237
2168	141	238
2169	142	236
2170	142	228
2171	141	217
2172	140	206
2173	139	197
2174	137	190
2175	135	189
2176	132	192
2177	130	200
2178	128	211
2179	126	221
2180	124	229
2181	123	233
2182	122	233
2183	121	227
2184	120	215
2185	120	199
2186	120	180
2187	120	161
2188	120	144
2189	120	132
2190	120	126
2191	121	127
2192	122	134
2193	124	148
2194	126	163
2195	128	181
2196	130	198
2197	132	211
2198	135	221
2199	137	223
2200	139	223
2201	140	218
2202	141	210
2203	141	201
2204	141	194
2205	141	191
2206	140	192
2207	138	198
2208	137	208
2209	135	221
2210	133	233
2211	131	246
2212	130	255
2213	128	255
2214	127	255
2215	125	247
2216	124	231
2217	123	212
2218	122	191
2219	120	171
2220	119	154
2221	119	144
2222	118	140
2223	118	141
2224	119	149
2225	120	161
2226	121	175
2227	123	189
2228	125	201
2229	128	209
2230	130	209
2231	133	208
2232	134	202
2233	136	195
2234	138	187
2235	139	180
2236	140	179
2237	140	180
2238	140	187
2239	139	199
2240	139	215
2241	138	233
2242	137	249
2243	136	255
2244	135	255
2245	134	255
2246	133	255
2247	131	254
2248	129	239
2249	127	220
2250	126	201
2251	123	184
2252	122	169
2253	120	161
2254	119	160
2255	117	163
2256	117	171
2257	117	182
2258	118	192
2259	119	200
2260	121	206
2261	123	206
2262	125	202
2263	127	194
2264	129	183
2265	131	172
2266	133	164
2267	134	159
2268	136	160
2269	137	166
2270	138	179
2271	138	196
2272	139	216
2273	139	235
2274	139	253
2275	139	255
2276	139	255
2277	139	255
2278	138	255
2279	136	254
2280	135	238
2281	133	223
2282	130	206
2283	128	194
2284	126	186
2285	123	184
2286	121	185
2287	119	190
2288	118	199
2289	117	207
2290	117	213
2291	118	215
2292	119	214
2293	120	207
2294	121	196
2295	123	183
2296	124	168
2297	126	155
2298	127	147
2299	129	144
2300	131	146
2301	132	155
2302	133	170
2303	135	189
2304	136	210
2305	137	230
2306	139	247
2307	140	255
2308	141	255
2309	141	255
2310	141	254
2311	140	243
2312	139	230
2313	137	217
2314	135	206
2315	133	200
2316	130	199
2317	128	202
2318	126	210
2319	124	218
2320	122	226
2321	121	233
2322	120	234
2323	120	233
2324	119	224
2325	119	211
2326	120	194
2327	121	177
2328	121	159
2329	121	145
2330	122	137
2331	123	136
2332	125	140
2333	126	151
2334	128	166
2335	130	184
2336	132	203
2337	134	220
2338	136	233
2339	138	240
2340	139	241
2341	141	239
2342	141	231
2343	141	221
2344	141	212
2345	140	204
2346	139	199
2347	137	200
2348	135	206
2349	133	215
2350	131	226
2351	129	238
2352	127	248
2353	126	253
2354	125	253
2355	123	246
2356	123	233
2357	121	216
2358	121	195
2359	120	175
2360	119	156
2361	119	144
2362	119	135
2363	119	135
2364	120	140
2365	121	152
2366	122	166
2367	125	182
2368	127	197
2369	129	209
2370	132	215
2371	134	216
2372	137	216
2373	138	209
2374	139	201
2375	140	193
2376	140	187
2377	140	186
2378	140	187
2379	139	195
2380	138	206
2381	137	221
2382	136	236
2383	134	250
2384	133	255
2385	131	255
2386	130	255
2387	129	252
2388	127	236
2389	125	218
2390	124	197
2391	122	177
2392	121	160
2393	119	149
2394	118	143
2395	117	144
2396	117	150
2397	118	160
2398	119	172
2399	120	184
2400	122	193
2401	124	199
2402	127	199
2403	129	195
2404	131	186
2405	133	176
2406	135	168
2407	137	161
2408	137	160
2409	138	162
2410	139	170
2411	140	184
2412	140	201
2413	139	219
2414	139	236
2415	138	251
2416	138	255
2417	137	255
2418	136	255
2419	134	247
2420	133	231
2421	131	213
2422	128	195
2423	126	179
2424	124	166
2425	122	158
2426	120	157
2427	118	159
2428	118	166
2429	117	175
2430	117	184
2431	118	190
2432	119	192
2433	121	192
2434	122	185
2435	124	174
2436	126	161
2437	128	149
2438	130	139
2439	131	133
2440	133	133
2441	134	139
2442	135	151
2443	136	168
2444	137	188
2445	138	209
2446	139	226
2447	140	240
2448	140	248
2449	140	248
2450	140	243
2451	139	232
2452	138	218
2453	136	202
2454	134	188
2455	132	177
2456	129	171
2457	126	170
2458	124	172
2459	122	178
2460	120	186
2461	119	193
2462	119	199
2463	118	199
2464	118	195
2465	119	186
2466	120	173
2467	121	157
2468	122	141
2469	123	127
2470	124	116
2471	125	112
2472	127	113
2473	129	122
2474	130	135
2475	131	153
2476	133	173
2477	135	192
2478	137	208
2479	139	219
2480	140	224
2481	141	224
2482	141	217
2483	141	207
2484	141	195
2485	140	184
2486	138	175
2487	136	170
2488	134	171
2489	131	176
2490	129	185
2491	127	195
2492	125	203
2493	124	210
2494	122	211
2495	121	208
2496	121	199
2497	120	184
2498	120	166
2499	120	147
2500	119	128
2501	120	112
2502	120	102
2503	121	99
2504	122	101
2505	123	111
2506	125	125
2507	127	143
2508	129	159
2509	131	175
2510	133	185
2511	136	192
2512	138	192
2513	139	189
2514	140	182
2515	141	172
2516	141	165
2517	141	158
2518	140	157
2519	139	159
2520	137	166
2521	136	177
2522	134	190
2523	132	202
2524	131	213
2525	129	219
2526	128	219
2527	126	213
2528	125	200
2529	123	182
2530	122	161
2531	121	141
2532	120	121
2533	119	106
2534	118	97
2535	118	96
2536	118	100
2537	119	109
2538	120	123
2539	121	136
2540	123	149
2541	126	158
2542	128	163
2543	131	163
2544	133	159
2545	135	151
2546	137	143
2547	138	135
2548	140	130
2549	140	129
2550	140	133
2551	140	142
2552	140	155
2553	139	171
2554	138	187
2555	137	202
2556	136	213
2557	135	217
2558	134	216
2559	132	207
2560	130	193
2561	128	175
2562	126	155
2563	124	136
2564	122	120
2565	120	108
2566	119	102
2567	118	102
2568	117	107
2569	117	116
2570	117	126
2571	118	136
2572	120	143
2573	122	145
2574	124	144
2575	126	138
2576	128	128
2577	130	117
2578	132	105
2579	133	98
2580	135	96
2581	136	98
2582	137	107
2583	138	121
2584	138	139
2585	139	159
2586	139	177
2587	139	192
2588	139	203
2589	139	204
2590	138	203
2591	137	193
2592	136	179
2593	134	162
2594	132	146
2595	130	131
2596	127	120
2597	124	113
2598	122	112
2599	120	115
2600	119	121
2601	118	129
2602	117	137
2603	118	141
2604	118	141
2605	119	137
2606	120	128
2607	122	116
2608	123	101
2609	125	87
2610	126	76
2611	128	69
2612	130	68
2613	131	73
2614	132	85
2615	134	101
2616	135	121
2617	137	141
2618	138	159
2619	139	173
2620	140	181
2621	141	182
2622	141	179
2623	141	169
2624	140	157
2625	138	143
2626	136	131
2627	134	121
2628	132	117
2629	129	117
2630	127	122
2631	125	129
2632	123	138
2633	121	145
2634	120	149
2635	119	149
2636	119	144
2637	119	133
2638	119	118
2639	119	100
2640	120	82
2641	121	66
2642	121	53
2643	122	47
2644	124	48
2645	125	56
2646	126	68
2647	129	86
2648	131	104
2649	133	122
2650	135	137
2651	137	148
2652	139	151
2653	140	151
2654	141	146
2655	142	137
2656	142	127
2657	141	118
2658	140	111
2659	138	110
2660	136	111
2661	134	118
2662	132	128
2663	130	139
2664	128	150
2665	127	157
2666	125	158
2667	124	155
2668	123	146
2669	122	131
2670	120	112
2671	120	91
2672	119	71
2673	119	54
2674	119	43
2675	119	39
2676	119	40
2677	120	48
2678	121	61
2679	123	76
2680	125	92
2681	128	105
2682	130	115
2683	133	120
2684	135	120
2685	137	115
2686	139	108
2687	140	99
2688	141	92
2689	141	88
2690	141	87
2691	140	91
2692	139	101
2693	138	114
2694	136	128
2695	135	143
2696	134	154
2697	132	161
2698	131	161
2699	129	155
2700	128	145
2701	126	127
2702	124	107
2703	123	86
2704	121	68
2705	120	52
2706	118	42
2707	117	40
2708	117	43
2709	117	51
2710	118	63
2711	119	75
2712	121	86
2713	123	93
2714	125	95
2715	128	94
2716	130	88
2717	132	80
2718	134	70
2719	136	62
2720	137	57
2721	138	56
2722	138	61
2723	139	72
2724	139	87
2725	139	105
2726	139	123
2727	139	139
2728	138	151
2729	137	156
2730	136	156
2731	135	149
2732	134	136
2733	132	119
2734	130	100
2735	127	83
2736	125	67
2737	122	57
2738	121	51
2739	119	51
2740	118	56
2741	117	63
2742	117	72
2743	117	81
2744	118	85
2745	119	85
2746	121	82
2747	123	74
2748	125	62
2749	127	50
2750	129	37
2751	130	29
2752	132	26
2753	133	28
2754	135	37
2755	136	52
2756	137	71
2757	138	91
2758	139	111
2759	140	127
2760	140	138
2761	140	142
2762	140	141
2763	140	133
2764	138	120
2765	137	105
2766	135	90
2767	132	76
2768	130	67
2769	127	63
2770	125	63
2771	123	68
2772	121	75
2773	120	83
2774	118	89
2775	118	91
2776	118	91
2777	118	86
2778	119	75
2779	120	60
2780	121	43
2781	122	27
2782	123	14
2783	125	6
2784	126	5
2785	128	9
2786	129	21
2787	131	37
2788	133	57
2789	135	76
2790	136	94
2791	138	108
2792	140	117
2793	141	118
2794	142	116
2795	142	108
2796	142	97
2797	140	86
2798	139	76
2799	137	69
2800	135	67
2801	132	69
2802	130	75
2803	128	85
2804	126	93
2805	124	102
2806	123	106
2807	122	106
2808	121	100
2809	120	89
2810	120	72
2811	119	53
2812	119	34
2813	119	16
2814	119	2
2815	120	0
2816	121	0
2817	122	1
2818	123	13
2819	125	29
2820	128	47
2821	130	65
2822	132	78
2823	135	88
2824	137	90
2825	139	90
2826	140	86
2827	141	78
2828	142	69
2829	142	61
2830	141	57
2831	140	57
2832	138	62
2833	137	71
2834	135	83
2835	133	96
2836	131	108
2837	130	117
2838	128	119
2839	127	118
2840	125	108
2841	124	93
2842	123	75
2843	121	54
2844	120	33
2845	119	15
2846	118	3
2847	118	0
2848	118	0
2849	118	5
2850	119	17
2851	120	31
2852	122	45
2853	124	57
2854	127	65
2855	130	67
2856	132	67
2857	134	61
2858	136	53
2859	138	45
2860	139	38
2861	140	35
2862	140	36
2863	140	43
2864	140	55
2865	139	70
2866	138	87
2867	137	103
2868	137	116
2869	135	124
2870	134	125
2871	132	122
2872	131	111
2873	129	94
2874	127	76
2875	125	56
2876	123	38
2877	121	23
2878	119	14
2879	118	12
2880	117	14
2881	117	21
2882	117	31
2883	117	41
2884	119	51
2885	120	57
2886	123	57
2887	125	54
2888	127	47
2889	129	36
2890	131	25
2891	133	16
2892	135	11
2893	136	11
2894	137	17
2895	138	28
2896	138	45
2897	139	64
2898	140	85
2899	140	102
2900	140	115
2901	140	123
2902	139	123
2903	138	118
2904	137	106
2905	135	91
2906	133	74
2907	131	58
2908	128	45
2909	125	36
2910	123	32
2911	121	33
2912	120	38
2913	118	46
2914	117	55
2915	117	61
2916	118	63
2917	118	63
2918	119	57
2919	121	47
2920	122	33
2921	124	19
2922	126	5
2923	127	0
2924	129	0
2925	130	0
2926	132	3
2927	134	18
2928	135	37
2929	136	57
2930	138	78
2931	139	95
2932	140	107
2933	141	112
2934	141	112
2935	141	106
2936	141	95
2937	139	83
2938	138	69
2939	135	58
2940	133	52
2941	131	50
2942	128	52
2943	126	58
2944	124	66
2945	122	76
2946	121	81
2947	120	84
2948	119	83
2949	119	75
2950	119	63
2951	119	46
2952	119	29
2953	120	11
2954	121	0
2955	122	0
2956	123	0
2957	124	0
2958	126	0
2959	128	15
2960	130	34
2961	132	54
2962	134	71
2963	136	85
2964	138	93
2965	140	94
2966	141	93
2967	142	87
2968	142	78
2969	142	67
2970	141	60
2971	139	56
2972	137	56
2973	135	61
2974	134	69
2975	131	81
2976	130	92
2977	127	102
2978	126	107
2979	124	107
2980	123	102
2981	122	90
2982	121	74
2983	120	54
2984	120	33
2985	119	15
2986	119	0
2987	118	0
2988	119	0
2989	119	0
2990	121	7
2991	122	22
2992	124	38
2993	127	54
2994	129	67
2995	132	75
2996	134	77
2997	136	77
2998	138	71
2999	140	63
3000	140	56
3001	141	50
3002	141	48
3003	141	49
3004	140	57
3005	139	68
3006	138	84
3007	136	98
3008	135	112
3009	133	122
3010	132	126
3011	130	126
3012	129	117
3013	127	103
3014	125	86
3015	124	65
3016	122	45
3017	120	27
3018	119	15
3019	118	9
3020	118	9
3021	117	16
3022	117	26
3023	118	39
3024	120	51
3025	122	61
3026	124	68
3027	127	68
3028	129	66
3029	131	59
3030	133	50
3031	135	41
3032	137	35
3033	138	33
3034	139	34
3035	139	42
3036	139	56
3037	139	73
3038	139	91
3039	139	110
3040	139	125
3041	138	135
3042	137	137
3043	136	136
3044	134	126
3045	133	111
3046	131	94
3047	129	76
3048	126	60
3049	124	46
3050	122	38
3051	120	37
3052	118	38
3053	117	46
3054	117	55
3055	117	64
3056	118	72
3057	119	74
3058	120	74
3059	122	68
3060	124	60
3061	126	48
3062	128	35
3063	130	25
3064	131	19
3065	133	19
3066	134	26
3067	136	38
3068	137	55
3069	138	75
3070	139	96
3071	140	115
3072	140	130
3073	140	138
3074	140	139
3075	140	137
3076	139	127
3077	138	114
3078	136	99
3079	134	85
3080	131	74
3081	129	67
3082	126	66
3083	124	68
3084	122	74
3085	120	83
3086	119	90
3087	118	96
3088	118	97
3089	118	95
3090	119	88
3091	120	75
3092	121	61
3093	122	45
3094	123	30
3095	124	20
3096	125	15
3097	127	16
3098	128	25
3099	130	39
3100	132	57
3101	134	78
3102	136	97
3103	137	115
3104	139	127
3105	140	134
3106	141	134
3107	142	129
3108	142	120
3109	141	109
3110	140	98
3111	138	89
3112	136	85
3113	134	86
3114	131	90
3115	129	98
3116	127	108
3117	125	119
3118	124	126
3119	122	128
3120	122	127
3121	121	119
3122	120	106
3123	120	88
3124	119	70
3125	119	51
3126	120	35
3127	120	25
3128	120	22
3129	121	24
3130	123	34
3131	124	49
3132	127	66
3133	129	85
3134	131	101
3135	133	113
3136	136	121
3137	138	122
3138	139	121
3139	141	114
3140	141	106
3141	142	98
3142	142	93
3143	141	91
3144	139	93
3145	138	101
3146	136	112
3147	134	125
3148	132	138
3149	131	150
3150	129	156
3151	128	157
3152	126	153
3153	125	142
3154	123	125
3155	122	105
3156	121	86
3157	120	66
3158	119	52
3159	118	42
3160	118	41
3161	118	45
3162	119	54
3163	120	68
3164	122	83
3165	123	96
3166	126	107
3167	128	114
3168	131	114
3169	133	112
3170	135	105
3171	137	97
3172	139	90
3173	139	86
3174	140	85
3175	140	88
3176	140	98
3177	140	112
3178	139	128
3179	138	146
3180	137	161
3181	136	172
3182	135	179
3183	134	179
3184	132	171
3185	130	159
3186	128	142
3187	126	123
3188	125	104
3189	122	88
3190	121	76
3191	119	71
3192	118	71
3193	117	76
3194	117	85
3195	117	96
3196	118	106
3197	119	114
3198	121	118
3199	123	118
3200	126	113
3201	128	104
3202	130	93
3203	132	84
3204	134	77
3205	135	75
3206	137	77
3207	137	86
3208	138	100
3209	139	119
3210	139	139
3211	140	158
3212	140	175
3213	140	186
3214	139	190
3215	139	190
3216	138	181
3217	136	168
3218	134	152
3219	132	136
3220	129	122
3221	127	111
3222	125	104
3223	122	103
3224	121	106
3225	119	114
3226	118	123
3227	117	131
3228	117	137
3229	118	137
3230	119	135
3231	120	127
3232	122	116
3233	123	102
3234	125	88
3235	126	78
3236	128	71
3237	130	70
3238	131	75
3239	132	87
3240	134	104
3241	135	127
3242	137	150
3243	138	168
3244	140	183
3245	141	191
3246	141	191
3247	141	189
3248	141	179
3249	140	167
3250	139	153
3251	137	143
3252	135	135
3253	132	132
3254	130	133
3255	127	139
3256	125	147
3257	123	156
3258	122	164
3259	121	168
3260	120	168
3261	120	163
3262	119	153
3263	119	138
3264	120	121
3265	120	104
3266	121	89
3267	121	78
3268	122	74
3269	124	76
3270	125	84
3271	127	99
3272	129	117
3273	131	136
3274	133	154
3275	135	169
3276	138	180
3277	139	184
3278	141	184
3279	142	179
3280	142	170
3281	142	161
3282	141	152
3283	140	148
3284	138	147
3285	136	150
3286	134	157
3287	132	168
3288	130	181
3289	128	192
3290	127	200
3291	125	201
3292	124	199
3293	123	189
3294	122	174
3295	121	155
3296	120	135
3297	119	116
3298	119	101
3299	119	90
3300	119	89
3301	119	91
3302	120	100
3303	121	115
3304	124	131
3305	126	147
3306	128	160
3307	131	170
3308	133	175
3309	136	175
3310	137	170
3311	139	163
3312	140	155
3313	141	149
3314	141	147
3315	141	148
3316	140	153
3317	139	163
3318	138	177
3319	137	193
3320	135	208
3321	134	219
3322	132	226
3323	131	226
3324	129	221
3325	128	210
3326	126	193
3327	125	173
3328	123	153
3329	121	135
3330	120	121
3331	118	113
3332	117	112
3333	117	117
3334	117	126
3335	118	138
3336	119	151
3337	121	162
3338	123	169
3339	126	171
3340	128	171
3341	131	164
3342	133	156
3343	134	147
3344	136	139
3345	138	136
3346	138	137
3347	139	143
3348	140	155
3349	140	171
3350	140	189
3351	139	209
3352	139	225
3353	138	237
3354	138	242
3355	136	242
3356	135	234
3357	134	221
3358	132	204
3359	129	187
3360	127	169
3361	125	156
3362	122	147
3363	120	143
3364	119	144
3365	118	150
3366	117	158
3367	117	168
3368	117	176
3369	118	181
3370	120	181
3371	121	178
3372	123	169
3373	125	158
3374	127	146
3375	129	135
3376	131	127
3377	132	126
3378	134	129
3379	135	139
3380	136	154
3381	137	174
3382	138	195
3383	139	215
3384	140	231
3385	141	242
3386	141	245
3387	140	244
3388	140	236
3389	139	224
3390	137	209
3391	135	194
3392	132	182
3393	130	175
3394	127	172
3395	125	173
3396	122	178
3397	121	186
3398	120	195
3399	119	202
3400	118	204
3401	118	204
3402	119	197
3403	119	186
3404	121	172
3405	121	156
3406	123	141
3407	124	129
3408	125	123
3409	126	122
3410	128	127
3411	130	140
3412	131	156
3413	133	177
3414	135	197
3415	137	215
3416	138	229
3417	140	237
3418	141	238
3419	141	236
3420	141	228
3421	141	217
3422	140	206
3423	139	197
3424	137	190
3425	134	189
3426	132	192
3427	130	200
3428	128	210
3429	126	221
3430	124	229
3431	123	234
3432	122	234
3433	121	227
3434	121	216
3435	120	199
3436	120	179
3437	120	161
3438	120	145
3439	120	132
3440	121	126
3441	121	127
3442	122	134
3443	124	148
3444	126	163
3445	128	181
3446	130	198
3447	133	211
3448	135	220
3449	137	223
3450	139	223
3451	140	218
3452	141	210
3453	141	201
3454	141	194
3455	141	191
3456	140	192
3457	138	198
3458	137	208
3459	135	220
3460	133	234
3461	131	246
3462	130	255
3463	128	255
3464	127	255
3465	125	246
3466	124	231
3467	123	211
3468	121	191
3469	120	170
3470	119	154
3471	119	144
3472	118	140
3473	118	141
3474	119	150
3475	119	160
3476	121	175
3477	123	189
3478	125	201
3479	127	209
3480	130	209
3481	132	208
3482	134	202
3483	136	195
3484	138	187
3485	139	180
3486	140	179
3487	140	181
3488	140	187
3489	139	199
3490	139	216
3491	138	232
3492	137	249
3493	136	255
3494	135	255
3495	134	255
3496	133	255
3497	131	254
3498	129	239
3499	127	221
3500	125	201
3501	123	183
3502	121	169
3503	120	162
3504	119	160
3505	118	163
3506	117	170
3507	117	181
3508	118	192
3509	119	201
3510	121	206
3511	123	206
3512	125	202
3513	128	195
3514	129	184
3515	132	172
3516	133	164
3517	134	159
3518	136	160
3519	137	167
3520	137	179
3521	138	196
3522	139	216
3523	139	235
3524	139	252
3525	139	255
3526	139	255
3527	139	255
3528	138	255
3529	136	254
3530	134	238
3531	132	222
3532	130	206
3533	128	194
3534	125	186
3535	123	184
3536	121	185
3537	120	190
3538	118	199
3539	118	207
3540	118	213
3541	118	215
3542	119	214
3543	120	207
3544	121	196
3545	123	183
3546	124	168
3547	126	155
3548	127	147
3549	129	145
3550	130	146
3551	132	155
3552	133	170
3553	135	190
3554	136	210
3555	138	231
3556	139	247
3557	140	255
3558	141	255
3559	141	255
3560	141	254
3561	140	243
3562	139	230
3563	137	217
3564	135	207
3565	133	200
3566	130	199
3567	128	202
3568	126	209
3569	124	218
3570	122	227
3571	121	232
3572	120	233
3573	120	232
3574	119	224
3575	119	211
3576	120	194
3577	120	177
3578	121	159
3579	121	146
3580	122	137
3581	123	136
3582	124	139
3583	126	151
3584	128	166
3585	130	185
3586	132	203
3587	134	220
3588	136	233
3589	138	241
3590	139	241
3591	141	239
3592	141	231
3593	141	222
3594	141	212
3595	140	204
3596	139	200
3597	137	200
3598	135	206
3599	133	215
3600	131	227
3601	129	238
3602	127	248
3603	126	253
3604	125	253
3605	123	246
3606	122	233
3607	121	216
3608	121	196
3609	120	175
3610	119	156
3611	119	143
3612	119	135
3613	119	135
3614	120	140
3615	121	151
3616	122	166
3617	125	183
3618	127	198
3619	129	209
3620	132	216
3621	134	216
3622	136	215
3623	138	209
3624	139	201
3625	140	193
3626	140	187
3627	140	186
3628	140	187
3629	139	195
3630	138	207
3631	137	221
3632	136	236
3633	134	249
3634	133	255
3635	132	255
3636	130	255
3637	129	251
3638	127	237
3639	125	218
3640	124	197
3641	122	177
3642	121	161
3643	119	149
3644	118	143
3645	118	144
3646	117	150
3647	117	159
3648	119	172
3649	120	184
3650	122	194
3651	124	199
3652	127	199
3653	129	195
3654	131	186
3655	133	177
3656	135	168
3657	136	161
3658	138	160
3659	138	162
3660	139	169
3661	139	184
3662	139	200
3663	139	219
3664	139	236
3665	138	250
3666	138	255
3667	137	255
3668	136	255
3669	134	247
3670	132	231
3671	130	213
3672	128	195
3673	126	179
3674	124	166
3675	122	159
3676	120	157
3677	118	159
3678	117	166
3679	117	175
3680	117	184
3681	118	190
3682	119	192
3683	121	191
3684	122	185
3685	124	174
3686	126	161
3687	128	149
3688	130	138
3689	131	133
3690	133	133
3691	134	139
3692	135	151
3693	136	168
3694	137	189
3695	138	208
3696	139	226
3697	140	240
3698	140	247
3699	140	247
3700	140	243
3701	139	232
3702	137	218
3703	136	202
3704	133	188
3705	131	177
3706	129	170
3707	126	169
3708	124	172
3709	122	178
3710	120	185
3711	119	193
3712	119	199
3713	118	199
3714	119	195
3715	119	186
3716	120	173
3717	121	157
3718	122	141
3719	123	126
3720	124	116
3721	125	112
3722	127	113
3723	128	122
3724	130	135
3725	132	153
3726	134	172
3727	135	193
3728	137	208
3729	139	219
3730	140	224
3731	141	224
3732	141	217
3733	141	207
3734	141	195
3735	140	184
3736	138	175
3737	136	170
3738	133	170
3739	131	175
3740	129	184
3741	127	194
3742	125	203
3743	123	210
3744	122	211
3745	121	209
3746	121	199
3747	120	185
3748	120	166
3749	120	147
3750	120	127
3751	120	112
3752	120	101
3753	121	99
3754	122	101
3755	123	111
3756	125	126
3757	127	143
3758	129	159
3759	131	174
3760	133	185
3761	136	192
3762	138	192
3763	139	189
3764	140	182
3765	141	173
3766	141	164
3767	141	158
3768	140	157
3769	139	159
3770	137	166
3771	136	177
3772	134	189
3773	132	202
3774	131	213
3775	129	219
3776	128	219
3777	126	213
3778	125	200
3779	124	182
3780	122	161
3781	121	141
3782	120	121
3783	119	106
3784	118	98
3785	118	97
3786	118	100
3787	119	109
3788	120	122
3789	121	136
3790	123	150
3791	126	158
3792	128	163
3793	131	163
3794	133	158
3795	135	151
3796	137	143
3797	138	135
3798	139	130
3799	139	129
3800	139	133
3801	139	143
3802	139	155
3803	138	171
3804	138	188
3805	137	202
3806	136	214
3807	135	217
3808	133	216
3809	132	207
3810	130	193
3811	128	175
3812	126	155
3813	124	137
3814	123	120
3815	120	108
3816	119	102
3817	118	102
3818	117	107
3819	117	116
3820	117	126
3821	118	136
3822	120	143
3823	122	145
3824	123	144
3825	126	138
3826	128	128
3827	130	117
3828	132	106
3829	134	98
3830	135	96
3831	136	98
3832	137	107
3833	138	122
3834	139	140
3835	139	159
3836	139	177
3837	139	193
3838	139	202
3839	139	204
3840	138	202
3841	137	193
3842	135	179
3843	134	162
3844	131	146
3845	129	131
3846	127	120
3847	124	113
3848	122	112
3849	120	115
3850	119	121
3851	118	130
3852	117	137
3853	118	141
3854	118	141
3855	119	137
3856	120	128
3857	121	116
3858	123	101
3859	125	88
3860	126	75
3861	128	69
3862	129	68
3863	131	73
3864	132	85
3865	134	101
3866	136	121
3867	137	141
3868	138	159
3869	139	173
3870	140	181
3871	141	182
3872	141	179
3873	141	169
3874	140	156
3875	138	144
3876	136	131
3877	134	122
3878	132	117
3879	129	118
3880	127	122
3881	125	129
3882	123	137
3883	121	145
3884	120	149
3885	120	149
3886	119	144
3887	119	133
3888	119	118
3889	120	100
3890	120	82
3891	121	66
3892	122	54
3893	122	48
3894	124	49
3895	125	55
3896	127	69
3897	129	86
3898	131	104
3899	133	122
3900	135	137
3901	137	148
3902	139	151
3903	140	151
3904	141	147
3905	141	137
3906	141	127
3907	141	118
3908	140	111
3909	138	110
3910	136	111
3911	134	118
3912	132	127
3913	130	139
3914	128	149
3915	126	157
3916	125	158
3917	124	156
3918	123	147
3919	121	131
3920	121	112
3921	120	90
3922	119	71
3923	119	54
3924	119	43
3925	118	38
3926	119	39
3927	120	48
3928	121	61
3929	123	76
3930	125	92
3931	128	105
3932	130	115
3933	133	120
3934	135	120
3935	137	115
3936	139	107
3937	140	99
3938	141	92
3939	141	87
3940	141	88
3941	140	92
3942	139	101
3943	138	114
3944	137	129
3945	135	143
3946	134	154
3947	132	161
3948	131	161
3949	129	156
3950	127	145
3951	126	127
3952	125	107
3953	123	87
3954	121	67
3955	119	52
3956	119	42
3957	118	41
3958	117	43
3959	117	52
3960	118	62
3961	119	75
3962	121	86
3963	123	92
3964	125	95
3965	128	94
3966	130	89
3967	132	80
3968	134	70
3969	136	61
3970	137	56
3971	138	56
3972	139	61
3973	139	72
3974	139	87
3975	139	105
3976	139	122
3977	139	139
3978	138	151
3979	137	156
3980	136	156
3981	135	149
3982	134	136
3983	132	119
3984	129	100
3985	127	83
3986	125	67
3987	123	56
3988	120	51
3989	119	51
3990	118	56
3991	117	64
3992	117	73
3993	117	81
3994	118	86
3995	119	86
3996	121	82
3997	123	74
3998	125	62
3999	127	49
4000	129	37
4001	130	29
4002	132	26
4003	133	28
4004	135	38
4005	136	52
4006	137	71
4007	138	91
4008	139	111
4009	139	127
4010	140	138
4011	140	142
4012	140	141
4013	140	133
4014	138	120
4015	137	105
4016	135	90
4017	132	77
4018	130	68
4019	127	63
4020	125	63
4021	123	68
4022	121	75
4023	120	83
4024	119	89
4025	118	91
4026	118	91
4027	118	86
4028	119	75
4029	120	60
4030	121	43
4031	122	27
4032	123	14
4033	125	7
4034	126	5
4035	127	8
4036	129	21
4037	131	37
4038	133	57
4039	135	76
4040	136	94
4041	138	108
4042	140	117
4043	141	118
4044	142	116
4045	142	108
4046	142	97
4047	141	86
4048	139	75
4049	137	69
4050	135	67
4051	132	69
4052	130	75
4053	128	85
4054	126	94
4055	124	101
4056	123	106
4057	121	106
4058	120	100
4059	120	88
4060	120	73
4061	119	54
4062	119	34
4063	119	16
4064	120	2
4065	120	0
4066	121	0
4067	122	1
4068	124	13
4069	125	29
4070	127	47
4071	130	64
4072	132	78
4073	135	88
4074	137	91
4075	139	91
4076	140	86
4077	141	78
4078	142	69
4079	142	61
4080	141	57
4081	140	57
4082	139	62
4083	137	71
4084	135	83
4085	133	96
4086	131	108
4087	130	117
4088	128	118
4089	127	117
4090	127	117
4091	125	108
4092	124	93
4093	123	74
4094	121	53
4095	120	33
