
TIME STEP:
125 = 2ms

VOLTAGE STEP:
CH1:  32 = 0.5V~
CH2:  32 = 0.5V~

N	CH1	CH2
2113	127	218
2114	111	198
2115	99	177
2116	98	165
2117	106	165
2118	121	174
2119	134	187
2120	140	197
2121	140	198
2122	135	196
2123	133	195
2124	136	199
2125	145	212
2126	153	226
2127	154	236
2128	148	236
2129	132	222
2130	114	202
2131	102	182
2132	101	171
2133	108	170
2134	119	176
2135	127	183
2136	128	183
2137	125	180
2138	123	173
2139	124	173
2140	133	183
2141	147	200
2142	159	219
2143	160	231
2144	152	231
2145	136	219
2146	120	202
2147	110	186
2148	110	179
2149	115	179
2150	122	182
2151	123	182
2152	119	175
2153	113	163
2154	111	154
2155	115	154
2156	129	166
2157	146	186
2158	159	206
2159	160	218
2160	153	218
2161	140	210
2162	127	197
2163	121	189
2164	122	187
2165	126	189
2166	127	189
2167	123	184
2168	113	168
2169	103	152
2170	101	140
2171	108	140
2172	123	150
2173	141	169
2174	153	187
2175	154	197
2176	148	197
2177	139	191
2178	132	185
2179	131	185
2180	135	189
2181	137	195
2182	136	195
2183	124	185
2184	110	165
2185	99	145
2186	97	130
2187	103	129
2188	118	138
2189	135	153
2190	144	166
2191	144	171
2192	140	171
2193	134	167
2194	134	168
2195	139	175
2196	146	187
2197	148	196
2198	144	196
2199	130	184
2200	112	163
2201	99	142
2202	97	128
2203	105	127
2204	117	133
2205	128	142
2206	132	148
2207	132	148
2208	128	143
2209	127	142
2210	133	147
2211	144	160
2212	154	177
2213	156	189
2214	151	189
2215	136	178
2216	117	159
2217	105	141
2218	104	129
2219	108	128
2220	117	131
2221	123	133
2222	123	132
2223	118	124
2224	115	116
2225	117	115
2226	129	123
2227	144	141
2228	157	161
2229	159	175
2230	154	175
2231	139	167
2232	124	151
2233	115	139
2234	114	132
2235	118	132
2236	122	133
2237	122	131
2238	116	121
2239	107	107
2240	105	95
2241	109	93
2242	123	102
2243	141	121
2244	155	141
2245	157	154
2246	152	154
2247	140	149
2248	130	139
2249	125	133
2250	126	133
2251	131	137
2252	131	137
2253	125	131
2254	112	115
2255	100	95
2256	98	80
2257	102	78
2258	118	86
2259	135	102
2260	147	119
2261	148	128
2262	145	128
2263	137	124
2264	133	122
2265	134	123
2266	140	131
2267	142	139
2268	141	139
2269	129	131
2270	113	110
2271	99	88
2272	96	73
2273	100	71
2274	115	76
2275	130	88
2276	138	99
2277	138	101
2278	134	99
2279	132	98
2280	133	99
2281	141	109
2282	150	124
2283	152	136
2284	149	137
2285	135	127
2286	117	107
2287	103	87
2288	101	72
2289	104	70
2290	115	73
2291	124	80
2292	127	81
2293	126	79
2294	121	73
2295	122	71
2296	129	76
2297	143	92
2298	155	111
2299	157	126
2300	155	127
2301	140	120
2302	123	102
2303	111	86
2304	109	76
2305	112	74
2306	119	77
2307	121	77
2308	120	72
2309	114	61
2310	110	51
2311	112	49
2312	124	56
2313	141	74
2314	156	95
2315	158	110
2316	156	112
2317	143	107
2318	129	94
2319	121	85
2320	120	82
2321	125	83
2322	126	83
2323	125	80
2324	115	68
2325	106	51
2326	102	36
2327	104	33
2328	119	41
2329	137	58
2330	151	78
2331	153	90
2332	151	91
2333	141	88
2334	133	82
2335	131	81
2336	134	84
2337	137	90
2338	137	91
2339	129	85
2340	115	68
2341	101	47
2342	97	30
2343	100	27
2344	114	31
2345	131	47
2346	143	61
2347	144	70
2348	142	70
2349	136	67
2350	135	66
2351	138	72
2352	146	84
2353	149	94
2354	147	95
2355	135	89
2356	118	71
2357	103	49
2358	99	32
2359	101	29
2360	114	33
2361	127	42
2362	134	50
2363	134	51
2364	130	49
2365	129	47
2366	132	49
2367	142	62
2368	154	80
2369	157	94
2370	156	97
2371	142	91
2372	125	74
2373	109	55
2374	106	41
2375	108	38
2376	117	40
2377	124	45
2378	125	45
2379	122	39
2380	117	31
2381	118	29
2382	127	34
2383	142	51
2384	156	72
2385	161	88
2386	159	91
2387	146	88
2388	130	74
2389	118	61
2390	116	53
2391	119	52
2392	124	55
2393	124	55
2394	120	47
2395	112	34
2396	107	21
2397	108	18
2398	121	24
2399	139	42
2400	154	63
2401	159	79
2402	157	83
2403	146	81
2404	135	72
2405	128	65
2406	128	65
2407	133	69
2408	134	70
2409	130	69
2410	118	55
2411	106	36
2412	100	20
2413	102	16
2414	116	21
2415	134	37
2416	148	56
2417	152	68
2418	150	70
2419	143	69
2420	136	66
2421	136	67
2422	141	75
2423	146	85
2424	146	86
2425	136	83
2426	120	66
2427	105	45
2428	99	27
2429	101	23
2430	113	26
2431	129	39
2432	140	52
2433	141	58
2434	139	58
2435	135	57
2436	135	58
2437	141	66
2438	151	81
2439	156	95
2440	155	98
2441	143	95
2442	125	79
2443	109	58
2444	103	42
2445	105	38
2446	115	40
2447	126	48
2448	130	53
2449	130	53
2450	126	48
2451	125	46
2452	130	50
2453	142	63
2454	156	84
2455	162	101
2456	161	106
2457	148	104
2458	131	90
2459	117	73
2460	112	61
2461	114	60
2462	121	62
2463	125	63
2464	125	62
2465	119	54
2466	113	44
2467	114	41
2468	124	45
2469	140	62
2470	156	84
2471	163	102
2472	162	109
2473	151	107
2474	136	97
2475	126	86
2476	124	82
2477	127	83
2478	130	86
2479	130	86
2480	122	76
2481	111	61
2482	105	47
2483	106	43
2484	118	46
2485	136	63
2486	152	84
2487	158	100
2488	157	106
2489	148	105
2490	139	99
2491	135	98
2492	136	100
2493	141	107
2494	142	110
2495	136	109
2496	123	96
2497	108	76
2498	100	59
2499	101	53
2500	114	56
2501	130	70
2502	144	87
2503	148	98
2504	147	100
2505	141	99
2506	138	98
2507	140	103
2508	147	115
2509	153	127
2510	153	132
2511	143	130
2512	126	115
2513	110	94
2514	101	77
2515	102	71
2516	113	73
2517	127	84
2518	136	93
2519	137	96
2520	135	95
2521	132	94
2522	133	96
2523	142	107
2524	154	125
2525	161	143
2526	161	149
2527	150	148
2528	132	133
2529	116	115
2530	108	99
2531	109	95
2532	118	97
2533	125	102
2534	128	103
2535	127	101
2536	121	94
2537	120	92
2538	126	94
2539	141	109
2540	156	131
2541	164	151
2542	164	158
2543	153	157
2544	137	147
2545	124	132
2546	119	124
2547	120	123
2548	126	125
2549	127	126
2550	125	123
2551	116	111
2552	109	98
2553	110	93
2554	119	96
2555	137	114
2556	154	136
2557	162	154
2558	161	162
2559	151	161
2560	139	152
2561	131	147
2562	131	146
2563	135	151
2564	136	153
2565	133	152
2566	123	142
2567	110	124
2568	102	108
2569	103	102
2570	116	105
2571	132	122
2572	149	141
2573	155	155
2574	154	160
2575	146	159
2576	139	156
2577	138	157
2578	142	165
2579	148	175
2580	148	179
2581	140	177
2582	125	163
2583	110	143
2584	100	124
2585	101	118
2586	113	120
2587	128	133
2588	140	147
2589	143	154
2590	142	155
2591	137	153
2592	136	154
2593	141	162
2594	151	177
2595	157	192
2596	157	199
2597	147	197
2598	129	181
2599	113	162
2600	104	146
2601	105	139
2602	115	141
2603	125	149
2604	132	155
2605	132	155
2606	128	151
2607	127	149
2608	130	152
2609	141	164
2610	155	184
2611	163	203
2612	163	211
2613	152	210
2614	135	197
2615	120	180
2616	113	167
2617	114	165
2618	121	166
2619	126	168
2620	126	168
2621	121	160
2622	115	151
2623	114	147
2624	122	149
2625	138	164
2626	154	186
2627	163	206
2628	163	215
2629	153	214
2630	139	204
2631	128	193
2632	125	188
2633	126	189
2634	130	192
2635	130	192
2636	124	185
2637	113	169
2638	105	154
2639	105	148
2640	115	150
2641	131	165
2642	149	186
2643	158	203
2644	158	211
2645	149	210
2646	139	205
2647	134	202
2648	135	203
2649	140	211
2650	141	215
2651	137	214
2652	125	201
2653	111	183
2654	100	164
2655	100	155
2656	111	156
2657	127	169
2658	142	186
2659	148	198
2660	147	202
2661	142	201
2662	137	200
2663	138	203
2664	145	213
2665	152	225
2666	152	232
2667	145	231
2668	129	217
2669	112	196
2670	101	177
2671	101	167
2672	110	168
2673	124	178
2674	133	188
2675	135	192
2676	134	192
2677	130	189
2678	131	189
2679	139	199
2680	150	215
2681	159	232
2682	159	241
2683	150	240
2684	134	227
2685	117	208
2686	107	192
2687	107	184
2688	115	185
2689	123	191
2690	126	192
2691	126	190
2692	120	183
2693	119	177
2694	123	178
2695	136	191
2696	151	211
2697	162	231
2698	162	241
2699	153	241
2700	138	230
2701	124	216
2702	117	205
2703	118	203
2704	123	204
2705	125	204
2706	124	201
2707	116	191
2708	108	176
2709	107	168
2710	115	169
2711	131	183
2712	148	204
2713	160	223
2714	160	233
2715	151	233
2716	140	225
2717	130	217
2718	129	214
2719	131	216
2720	133	219
2721	132	219
2722	124	210
2723	111	194
2724	100	175
2725	99	163
2726	109	164
2727	125	177
2728	142	195
2729	151	211
2730	151	217
2731	145	217
2732	138	213
2733	136	212
2734	138	216
2735	143	225
2736	144	231
2737	140	231
2738	127	218
2739	110	198
2740	99	177
2741	98	165
2742	106	165
2743	121	174
2744	134	187
2745	140	197
2746	140	198
2747	135	196
2748	134	195
2749	136	199
2750	145	212
2751	153	226
2752	154	235
2753	148	235
2754	132	222
2755	114	202
2756	102	183
2757	101	171
2758	108	170
2759	119	177
2760	127	183
2761	128	184
2762	126	180
2763	123	174
2764	124	173
2765	134	183
2766	147	201
2767	158	219
2768	159	231
2769	152	231
2770	136	219
2771	120	202
2772	110	187
2773	110	179
2774	115	179
2775	122	182
2776	123	182
2777	119	175
2778	113	164
2779	111	154
2780	115	154
2781	130	166
2782	146	185
2783	159	206
2784	160	218
2785	153	218
2786	139	210
2787	126	197
2788	121	189
2789	122	188
2790	126	189
2791	127	189
2792	123	183
2793	113	169
2794	103	152
2795	101	140
2796	108	139
2797	123	150
2798	141	169
2799	153	187
2800	154	197
2801	148	197
2802	139	192
2803	132	185
2804	131	185
2805	134	190
2806	137	194
2807	136	194
2808	125	184
2809	111	165
2810	98	145
2811	96	131
2812	103	130
2813	118	139
2814	135	153
2815	144	166
2816	144	171
2817	140	171
2818	134	167
2819	133	168
2820	139	175
2821	146	187
2822	148	195
2823	144	195
2824	130	184
2825	113	163
2826	99	142
2827	97	128
2828	103	127
2829	117	133
2830	128	142
2831	133	148
2832	132	148
2833	128	143
2834	127	142
2835	133	147
2836	144	161
2837	155	177
2838	157	188
2839	151	189
2840	136	179
2841	118	160
2842	105	140
2843	103	129
2844	108	128
2845	118	131
2846	123	133
2847	123	132
2848	118	125
2849	115	116
2850	117	115
2851	128	124
2852	144	142
2853	157	161
2854	159	175
2855	154	175
2856	139	166
2857	124	151
2858	114	138
2859	114	132
2860	118	132
2861	122	133
2862	122	131
2863	116	121
2864	107	106
2865	105	94
2866	108	93
2867	123	102
2868	141	121
2869	155	141
2870	157	153
2871	152	154
2872	140	149
2873	129	139
2874	126	133
2875	127	134
2876	131	137
2877	131	137
2878	124	130
2879	112	114
2880	100	95
2881	97	81
2882	102	79
2883	118	86
2884	135	102
2885	148	119
2886	149	128
2887	145	128
2888	137	124
2889	133	122
2890	134	123
2891	140	131
2892	142	139
2893	141	139
2894	129	130
2895	113	110
2896	99	88
2897	96	72
2898	100	70
2899	114	75
2900	130	88
2901	138	98
2902	138	101
2903	134	100
2904	132	98
2905	133	100
2906	141	109
2907	150	124
2908	152	136
2909	149	137
2910	135	127
2911	117	107
2912	103	87
2913	100	72
2914	104	70
2915	115	73
2916	124	79
2917	127	81
2918	126	79
2919	121	73
2920	122	71
2921	129	77
2922	143	92
2923	155	111
2924	157	125
2925	155	127
2926	140	119
2927	123	102
2928	111	86
2929	109	75
2930	112	74
2931	120	77
2932	121	77
2933	120	72
2934	113	61
2935	110	51
2936	112	49
2937	124	56
2938	141	74
2939	156	95
2940	158	110
2941	156	112
2942	143	106
2943	129	94
2944	121	84
2945	120	82
2946	125	83
2947	126	83
2948	125	80
2949	116	68
2950	105	51
2951	102	36
2952	104	34
2953	118	40
2954	137	58
2955	151	78
2956	153	90
2957	151	91
2958	141	88
2959	133	82
2960	132	81
2961	134	85
2962	137	89
2963	137	90
2964	129	85
2965	115	68
2966	101	47
2967	97	29
2968	100	26
2969	114	31
2970	131	47
2971	143	61
2972	144	69
2973	142	70
2974	136	67
2975	134	67
2976	138	72
2977	146	84
2978	149	94
2979	148	96
2980	136	90
2981	118	71
2982	103	49
2983	99	32
2984	101	29
2985	114	32
2986	127	42
2987	134	51
2988	134	51
2989	130	49
2990	128	47
2991	132	50
2992	142	62
2993	154	80
2994	158	94
2995	156	96
2996	142	91
2997	124	74
2998	109	55
2999	106	41
3000	108	39
3001	117	41
3002	124	45
3003	125	45
3004	122	39
3005	117	31
3006	118	29
3007	127	34
3008	142	51
3009	157	72
3010	161	89
3011	159	91
3012	146	88
3013	130	75
3014	118	61
3015	116	52
3016	119	52
3017	124	55
3018	125	55
3019	120	47
3020	111	33
3021	107	21
3022	108	18
3023	121	24
3024	139	42
3025	154	63
3026	159	79
3027	157	83
3028	146	81
3029	135	72
3030	128	65
3031	129	65
3032	133	69
3033	134	71
3034	130	68
3035	118	55
3036	106	36
3037	100	20
3038	102	17
3039	116	21
3040	134	37
3041	148	56
3042	152	69
3043	150	70
3044	143	69
3045	137	66
3046	136	67
3047	141	75
3048	146	85
3049	146	87
3050	136	83
3051	120	66
3052	105	45
3053	99	27
3054	101	22
3055	113	25
3056	129	39
3057	140	52
3058	141	58
3059	139	58
3060	134	56
3061	135	57
3062	141	66
3063	151	81
3064	156	95
3065	155	98
3066	143	95
3067	125	79
3068	109	58
3069	103	42
3070	105	37
3071	115	39
3072	126	49
3073	130	53
3074	130	53
3075	126	48
3076	125	46
3077	130	49
3078	143	64
3079	156	84
3080	163	101
3081	162	106
3082	148	104
3083	131	90
3084	117	73
3085	112	61
3086	114	60
3087	121	62
3088	125	63
3089	125	62
3090	119	54
3091	113	43
3092	114	40
3093	124	45
3094	140	62
3095	156	84
3096	163	102
3097	162	109
3098	150	107
3099	136	96
3100	126	86
3101	125	83
3102	127	84
3103	130	86
3104	129	86
3105	122	77
3106	111	62
3107	104	47
3108	105	43
3109	117	46
3110	136	63
3111	152	85
3112	158	100
3113	157	106
3114	148	105
3115	139	99
3116	135	98
3117	136	100
3118	140	106
3119	141	110
3120	137	109
3121	123	95
3122	108	76
3123	100	58
3124	102	53
3125	114	55
3126	130	70
3127	144	87
3128	148	97
3129	147	100
3130	141	99
3131	139	98
3132	140	103
3133	147	115
3134	153	128
3135	153	132
3136	143	130
3137	127	115
3138	111	95
3139	101	77
3140	102	71
3141	113	73
3142	127	83
3143	136	93
3144	137	97
3145	135	96
3146	132	95
3147	133	96
3148	142	107
3149	154	125
3150	161	142
3151	161	149
3152	149	148
3153	132	133
3154	116	114
3155	108	99
3156	109	95
3157	117	97
3158	126	103
3159	128	104
3160	127	102
3161	121	94
3162	120	91
3163	126	93
3164	140	109
3165	156	131
3166	164	151
3167	164	159
3168	153	158
3169	137	147
3170	124	133
3171	119	124
3172	121	123
3173	126	125
3174	127	126
3175	125	123
3176	117	111
3177	110	98
3178	109	93
3179	119	96
3180	138	114
3181	154	136
3182	162	154
3183	161	161
3184	151	160
3185	139	153
3186	131	147
3187	131	146
3188	135	151
3189	136	153
3190	134	152
3191	124	142
3192	110	124
3193	102	107
3194	103	102
3195	116	105
3196	133	121
3197	148	141
3198	155	155
3199	154	160
3200	146	159
3201	139	156
3202	138	157
3203	143	164
3204	148	174
3205	148	179
3206	141	178
3207	126	162
3208	109	143
3209	100	125
3210	101	118
3211	113	121
3212	128	133
3213	140	147
3214	143	154
3215	142	154
3216	137	153
3217	136	154
3218	141	162
3219	151	177
3220	157	192
3221	157	198
3222	147	197
3223	130	182
3224	113	162
3225	104	145
3226	105	139
3227	115	141
3228	125	149
3229	132	155
3230	132	155
3231	128	151
3232	126	149
3233	130	152
3234	141	164
3235	155	184
3236	163	203
3237	163	211
3238	152	210
3239	135	197
3240	120	180
3241	113	168
3242	114	164
3243	121	166
3244	126	169
3245	126	168
3246	121	161
3247	115	151
3248	114	147
3249	122	149
3250	138	164
3251	154	186
3252	163	205
3253	163	215
3254	153	215
3255	139	204
3256	128	194
3257	125	188
3258	127	189
3259	131	192
3260	131	192
3261	124	185
3262	114	170
3263	105	154
3264	105	148
3265	115	150
3266	132	165
3267	149	186
3268	158	203
3269	158	211
3270	149	211
3271	139	205
3272	134	202
3273	135	203
3274	140	210
3275	141	215
3276	137	214
3277	125	202
3278	110	183
3279	100	164
3280	100	155
3281	111	156
3282	126	169
3283	142	186
3284	148	198
3285	147	201
3286	142	201
3287	137	200
3288	138	202
3289	145	213
3290	152	225
3291	152	232
3292	145	231
3293	129	217
3294	112	196
3295	101	177
3296	100	167
3297	110	168
3298	123	178
3299	134	188
3300	135	192
3301	134	191
3302	130	189
3303	131	189
3304	139	199
3305	150	215
3306	159	232
3307	159	241
3308	150	240
3309	134	228
3310	117	208
3311	107	192
3312	107	184
3313	115	185
3314	123	191
3315	126	192
3316	125	190
3317	120	183
3318	119	178
3319	124	179
3320	136	191
3321	151	212
3322	162	231
3323	162	241
3324	154	241
3325	138	231
3326	124	216
3327	118	206
3328	118	202
3329	123	203
3330	125	204
3331	124	201
3332	116	191
3333	108	176
3334	107	168
3335	114	169
3336	131	183
3337	148	203
3338	160	223
3339	160	233
3340	151	233
3341	139	225
3342	130	217
3343	129	215
3344	131	216
3345	133	219
3346	133	219
3347	124	210
3348	111	193
3349	101	175
3350	100	163
3351	109	164
3352	125	177
3353	142	195
3354	151	211
3355	151	218
3356	146	218
3357	137	213
3358	136	212
3359	140	215
3360	144	225
3361	145	231
3362	140	231
3363	127	219
3364	111	198
3365	99	177
3366	98	165
3367	106	165
3368	121	175
3369	134	187
3370	140	197
3371	140	198
3372	135	197
3373	133	196
3374	136	199
3375	145	212
3376	153	227
3377	154	235
3378	148	235
3379	131	222
3380	114	202
3381	102	182
3382	101	170
3383	108	170
3384	119	176
3385	127	183
3386	128	183
3387	126	179
3388	123	174
3389	124	174
3390	134	183
3391	147	200
3392	159	219
3393	160	231
3394	152	231
3395	136	219
3396	120	202
3397	110	187
3398	110	178
3399	116	179
3400	122	182
3401	123	182
3402	119	175
3403	113	164
3404	111	154
3405	116	155
3406	130	166
3407	146	186
3408	159	206
3409	160	218
3410	153	218
3411	139	209
3412	127	197
3413	121	188
3414	122	187
3415	126	189
3416	127	189
3417	123	183
3418	112	168
3419	103	152
3420	101	140
3421	107	139
3422	123	150
3423	141	169
3424	153	187
3425	154	197
3426	148	197
3427	138	191
3428	131	185
3429	132	184
3430	135	189
3431	137	194
3432	136	194
3433	125	184
3434	111	165
3435	98	145
3436	97	131
3437	103	130
3438	118	138
3439	135	153
3440	144	166
3441	144	171
3442	139	171
3443	134	167
3444	134	168
3445	139	175
3446	147	187
3447	148	196
3448	144	196
3449	130	184
3450	112	163
3451	99	142
3452	97	128
3453	104	127
3454	116	132
3455	128	142
3456	132	147
3457	132	147
3458	128	143
3459	127	142
3460	133	147
3461	144	160
3462	155	177
3463	156	189
3464	150	189
3465	136	179
3466	118	159
3467	105	140
3468	103	129
3469	108	128
3470	117	131
3471	123	133
3472	122	132
3473	118	124
3474	115	116
3475	117	115
3476	128	124
3477	144	141
3478	157	161
3479	159	175
3480	154	175
3481	141	167
3482	124	152
3483	115	138
3484	114	132
3485	119	133
3486	123	134
3487	122	131
3488	116	121
3489	107	107
3490	105	94
3491	108	93
3492	123	102
3493	141	121
3494	155	141
3495	157	153
3496	152	154
3497	140	149
3498	129	139
3499	126	133
3500	127	134
3501	131	137
3502	131	137
3503	125	131
3504	112	115
3505	100	95
3506	98	80
3507	102	78
3508	118	86
3509	135	102
3510	147	119
3511	148	128
3512	145	128
3513	137	124
3514	133	122
3515	134	124
3516	140	131
3517	142	139
3518	141	139
3519	129	130
3520	113	110
3521	99	88
3522	96	73
3523	101	71
3524	115	76
3525	129	88
3526	138	99
3527	138	101
3528	134	100
3529	132	98
3530	133	99
3531	140	109
3532	150	124
3533	152	135
3534	150	136
3535	134	128
3536	117	107
3537	103	87
3538	100	72
3539	104	70
3540	115	73
3541	125	80
3542	126	81
3543	125	79
3544	122	73
3545	121	72
3546	129	76
3547	143	92
3548	155	111
3549	157	126
3550	155	127
3551	140	119
3552	123	102
3553	110	86
3554	109	75
3555	112	74
3556	119	76
3557	121	76
3558	120	72
3559	114	61
3560	110	51
3561	112	49
3562	124	56
3563	141	74
3564	156	95
3565	158	109
3566	156	111
3567	143	106
3568	129	94
3569	121	85
3570	120	81
3571	125	82
3572	126	83
3573	125	80
3574	116	68
3575	106	51
3576	102	36
3577	104	33
3578	118	40
3579	137	58
3580	151	78
3581	154	90
3582	152	91
3583	142	88
3584	133	82
3585	131	81
3586	134	84
3587	138	90
3588	137	91
3589	129	85
3590	114	67
3591	101	46
3592	97	30
3593	100	27
3594	114	32
3595	131	47
3596	143	61
3597	144	70
3598	142	70
3599	136	67
3600	135	66
3601	138	73
3602	146	84
3603	149	94
3604	147	96
3605	136	89
3606	118	71
3607	103	49
3608	99	32
3609	101	29
3610	113	32
3611	127	42
3612	134	51
3613	134	51
3614	130	49
3615	129	47
3616	132	50
3617	142	62
3618	153	80
3619	158	94
3620	156	96
3621	142	91
3622	124	74
3623	109	54
3624	105	41
3625	108	38
3626	117	40
3627	124	45
3628	125	45
3629	121	39
3630	117	31
3631	117	29
3632	127	34
3633	142	51
3634	156	72
3635	161	89
3636	159	91
3637	146	88
3638	129	74
3639	118	61
3640	116	53
3641	119	52
3642	123	55
3643	124	55
3644	120	47
3645	111	33
3646	107	22
3647	108	19
3648	121	23
3649	139	41
3650	154	63
3651	159	79
3652	157	83
3653	146	81
3654	135	72
3655	128	65
3656	129	65
3657	133	69
3658	134	70
3659	130	69
3660	119	55
3661	106	36
3662	100	20
3663	102	16
3664	116	20
3665	134	37
3666	148	55
3667	152	68
3668	150	70
3669	142	69
3670	136	66
3671	136	67
3672	141	75
3673	146	85
3674	146	87
3675	136	83
3676	121	66
3677	105	45
3678	99	27
3679	101	23
3680	113	26
3681	128	39
3682	140	51
3683	141	58
3684	139	58
3685	135	56
3686	134	57
3687	141	66
3688	151	81
3689	156	95
3690	155	98
3691	143	95
3692	125	79
3693	109	58
3694	103	42
3695	104	38
3696	115	40
3697	126	48
3698	130	53
3699	130	53
3700	126	48
3701	125	46
3702	130	50
3703	143	64
3704	156	84
3705	162	101
3706	161	107
3707	148	104
3708	131	89
3709	117	73
3710	112	62
3711	114	60
3712	121	61
3713	125	63
3714	125	62
3715	119	54
3716	113	43
3717	114	40
3718	124	45
3719	140	62
3720	155	84
3721	163	103
3722	162	109
3723	150	107
3724	136	96
3725	126	86
3726	124	83
3727	127	84
3728	131	87
3729	130	86
3730	122	77
3731	111	62
3732	104	47
3733	105	43
3734	117	46
3735	135	63
3736	153	84
3737	158	100
3738	157	106
3739	148	105
3740	139	99
3741	135	98
3742	136	100
3743	141	107
3744	141	111
3745	136	109
3746	122	95
3747	108	76
3748	100	58
3749	101	53
3750	114	56
3751	130	70
3752	144	87
3753	148	98
3754	147	100
3755	141	99
3756	138	98
3757	140	103
3758	147	114
3759	153	127
3760	153	132
3761	143	130
3762	127	115
3763	110	94
3764	101	77
3765	102	71
3766	113	73
3767	127	83
3768	136	93
3769	137	97
3770	135	96
3771	132	94
3772	134	96
3773	142	107
3774	154	125
3775	161	143
3776	161	149
3777	150	148
3778	133	133
3779	116	115
3780	108	100
3781	109	95
3782	117	97
3783	126	103
3784	127	104
3785	126	102
3786	121	94
3787	120	92
3788	127	94
3789	141	109
3790	156	130
3791	165	150
3792	164	159
3793	153	158
3794	136	147
3795	124	133
3796	119	124
3797	120	123
3798	126	125
3799	127	126
3800	125	122
3801	116	111
3802	109	98
3803	109	93
3804	119	96
3805	138	114
3806	154	137
3807	162	154
3808	161	162
3809	151	161
3810	139	153
3811	131	147
3812	132	146
3813	135	150
3814	136	153
3815	134	152
3816	123	142
3817	110	124
3818	103	108
3819	104	103
3820	116	105
3821	133	122
3822	149	140
3823	155	155
3824	154	160
3825	146	159
3826	139	156
3827	138	157
3828	142	164
3829	148	175
3830	148	178
3831	141	177
3832	125	162
3833	109	143
3834	100	124
3835	101	118
3836	113	120
3837	128	133
3838	140	146
3839	143	154
3840	142	154
3841	137	153
3842	136	154
3843	141	162
3844	151	177
3845	157	192
3846	157	198
3847	147	197
3848	130	182
3849	113	162
3850	104	145
3851	105	139
3852	115	141
3853	126	149
3854	132	155
3855	132	155
3856	128	152
3857	127	150
3858	130	152
3859	141	164
3860	155	184
3861	163	202
3862	163	211
3863	152	210
3864	135	197
3865	120	180
3866	113	167
3867	114	164
3868	121	166
3869	126	168
3870	126	168
3871	121	161
3872	115	151
3873	114	147
3874	122	149
3875	138	164
3876	154	185
3877	163	205
3878	163	215
3879	153	214
3880	139	204
3881	127	194
3882	125	188
3883	126	189
3884	130	192
3885	130	192
3886	124	185
3887	113	170
3888	105	154
3889	104	148
3890	115	150
3891	132	165
3892	149	186
3893	157	203
3894	157	211
3895	149	211
3896	140	205
3897	134	202
3898	135	203
3899	140	210
3900	141	215
3901	137	214
3902	125	202
3903	110	183
3904	100	164
3905	100	155
3906	111	156
3907	127	170
3908	142	186
3909	148	199
3910	147	202
3911	141	201
3912	137	200
3913	138	203
3914	145	213
3915	151	226
3916	151	232
3917	145	231
3918	129	217
3919	112	196
3920	101	177
3921	101	167
3922	110	168
3923	123	178
3924	134	188
3925	135	192
3926	134	192
3927	130	188
3928	131	189
3929	139	199
3930	149	214
3931	159	232
3932	159	241
3933	150	240
3934	133	227
3935	117	208
3936	107	192
3937	107	184
3938	114	185
3939	123	190
3940	126	191
3941	125	190
3942	120	182
3943	119	178
3944	123	179
3945	136	191
3946	152	211
3947	162	231
3948	162	242
3949	153	242
3950	138	230
3951	124	216
3952	117	205
3953	118	203
3954	123	204
3955	125	204
3956	124	201
3957	116	189
3958	108	176
3959	107	168
3960	114	169
3961	131	183
3962	148	203
3963	160	223
3964	160	233
3965	150	233
3966	139	225
3967	130	217
3968	129	215
3969	131	216
3970	133	220
3971	133	220
3972	124	210
3973	111	193
3974	101	175
3975	100	163
3976	108	164
3977	125	177
3978	142	195
3979	151	211
3980	151	217
3981	145	217
3982	138	212
3983	136	211
3984	138	216
3985	143	226
3986	144	231
3987	140	231
3988	127	218
3989	111	198
3990	99	177
3991	98	165
3992	106	165
3993	121	175
3994	134	187
3995	140	197
3996	140	198
3997	135	197
3998	134	196
3999	136	199
4000	145	212
4001	153	227
4002	154	235
4003	147	235
4004	132	223
4005	114	202
4006	102	182
4007	101	171
4008	108	170
4009	119	176
4010	128	183
4011	128	183
4012	125	179
4013	123	174
4014	124	174
4015	134	183
4016	147	200
4017	159	219
4018	160	231
4019	152	231
4020	136	220
4021	120	202
4022	111	187
4023	110	179
4024	115	179
4025	121	182
4026	122	182
4027	119	175
4028	113	164
4029	111	155
4030	115	154
4031	130	166
4032	146	186
4033	159	206
4034	160	218
4035	153	218
4036	139	209
4037	126	197
4038	121	189
4039	122	187
4040	126	189
4041	127	189
4042	123	183
4043	113	169
4044	103	151
4045	101	140
4046	107	139
4047	124	150
4048	141	169
4049	153	187
4050	154	197
4051	148	197
4052	138	191
4053	131	185
4054	131	185
4055	135	190
4056	137	195
4057	136	195
4058	125	185
4059	110	165
4060	98	145
4061	96	131
4062	103	130
4063	119	139
4064	134	153
4065	144	167
4066	144	171
4067	140	171
4068	134	167
4069	134	168
4070	139	175
4071	146	187
4072	147	196
4073	144	196
4074	130	184
4075	113	163
4076	99	142
4077	97	128
4078	104	127
4079	116	132
4080	128	142
4081	132	147
4082	132	147
4083	127	143
4084	127	142
4085	133	147
4086	144	160
4087	154	178
4088	156	189
4089	151	189
4090	151	190
4091	135	178
4092	117	159
4093	105	140
4094	102	129
4095	109	127
