
TIME STEP:
125 = 2ms

VOLTAGE STEP:
CH1:  32 = 1.5V~
CH2:  32 = 0.5V~

N	CH1	CH2
2093	188	224
2094	169	217
2095	149	202
2096	130	183
2097	113	167
2098	101	165
2099	96	173
2100	98	188
2101	106	205
2102	122	215
2103	143	215
2104	165	211
2105	186	209
2106	202	211
2107	211	221
2108	211	233
2109	206	234
2110	194	227
2111	177	208
2112	158	186
2113	137	170
2114	118	167
2115	102	172
2116	94	185
2117	93	194
2118	101	195
2119	116	194
2120	135	192
2121	157	194
2122	177	204
2123	194	219
2124	205	233
2125	209	235
2126	208	229
2127	199	210
2128	184	191
2129	164	175
2130	143	173
2131	121	177
2132	104	183
2133	93	184
2134	91	181
2135	96	173
2136	109	171
2137	126	175
2138	146	192
2139	166	211
2140	184	226
2141	199	228
2142	208	223
2143	208	208
2144	203	192
2145	188	183
2146	169	182
2147	146	185
2148	124	186
2149	106	181
2150	94	169
2151	91	156
2152	92	153
2153	101	159
2154	116	177
2155	134	197
2156	155	212
2157	175	214
2158	193	211
2159	205	199
2160	207	191
2161	203	190
2162	190	191
2163	172	192
2164	151	189
2165	129	176
2166	111	159
2167	97	144
2168	88	140
2169	87	145
2170	92	161
2171	105	180
2172	123	192
2173	145	193
2174	167	190
2175	186	183
2176	199	182
2177	202	188
2178	201	195
2179	191	197
2180	175	192
2181	156	175
2182	135	153
2183	115	136
2184	98	133
2185	86	136
2186	82	149
2187	84	161
2188	95	169
2189	113	169
2190	134	165
2191	157	164
2192	176	169
2193	191	182
2194	198	194
2195	198	196
2196	191	191
2197	179	172
2198	161	151
2199	141	133
2200	119	129
2201	99	132
2202	83	141
2203	76	147
2204	77	147
2205	87	142
2206	104	139
2207	124	141
2208	145	152
2209	164	170
2210	180	185
2211	191	187
2212	194	183
2213	193	166
2214	182	148
2215	165	134
2216	143	130
2217	120	132
2218	99	135
2219	82	135
2220	74	128
2221	73	117
2222	81	114
2223	94	117
2224	112	132
2225	131	152
2226	152	169
2227	171	172
2228	185	168
2229	192	155
2230	192	142
2231	183	135
2232	166	134
2233	145	136
2234	122	136
2235	101	127
2236	84	113
2237	73	98
2238	71	93
2239	73	96
2240	83	113
2241	98	133
2242	118	149
2243	141	151
2244	162	149
2245	178	139
2246	189	133
2247	189	134
2248	181	138
2249	167	139
2250	148	137
2251	126	122
2252	105	103
2253	87	85
2254	73	79
2255	65	82
2256	65	96
2257	72	113
2258	87	124
2259	107	125
2260	130	123
2261	152	118
2262	170	119
2263	180	127
2264	182	137
2265	179	140
2266	166	137
2267	151	119
2268	131	97
2269	110	79
2270	89	72
2271	72	74
2272	61	85
2273	59	95
2274	64	99
2275	78	98
2276	98	95
2277	119	95
2278	141	103
2279	159	117
2280	172	133
2281	177	136
2282	177	133
2283	170	117
2284	155	94
2285	137	78
2286	114	72
2287	91	73
2288	71	80
2289	58	82
2290	56	81
2291	59	73
2292	70	69
2293	87	71
2294	107	84
2295	128	103
2296	147	120
2297	163	125
2298	173	123
2299	175	108
2300	171	91
2301	158	79
2302	139	77
2303	116	78
2304	93	79
2305	73	77
2306	59	66
2307	53	53
2308	54	47
2309	63	50
2310	77	66
2311	95	87
2312	116	104
2313	137	109
2314	155	107
2315	169	96
2316	173	87
2317	171	83
2318	159	84
2319	141	86
2320	120	85
2321	98	75
2322	78	58
2323	62	41
2324	53	34
2325	51	36
2326	54	52
2327	66	70
2328	84	86
2329	105	89
2330	128	88
2331	149	82
2332	163	80
2333	169	82
2334	168	89
2335	160	92
2336	144	90
2337	125	76
2338	105	55
2339	84	36
2340	66	27
2341	52	29
2342	46	42
2343	47	57
2344	57	67
2345	75	67
2346	96	65
2347	119	64
2348	140	67
2349	156	78
2350	165	91
2351	165	97
2352	161	95
2353	149	79
2354	132	57
2355	112	38
2356	90	30
2357	69	31
2358	52	41
2359	44	49
2360	43	50
2361	53	48
2362	68	44
2363	88	45
2364	110	55
2365	131	72
2366	147	89
2367	159	96
2368	164	95
2369	164	81
2370	155	62
2371	139	46
2372	118	40
2373	95	41
2374	73	46
2375	55	47
2376	45	42
2377	44	32
2378	50	27
2379	62	28
2380	80	42
2381	100	63
2382	120	83
2383	140	91
2384	155	90
2385	165	78
2386	165	65
2387	159	56
2388	143	55
2389	123	57
2390	101	57
2391	79	53
2392	61	39
2393	49	25
2394	45	17
2395	47	19
2396	55	34
2397	71	55
2398	90	73
2399	112	81
2400	134	81
2401	152	72
2402	164	65
2403	165	64
2404	161	69
2405	148	73
2406	130	73
2407	109	62
2408	88	44
2409	69	25
2410	55	16
2411	46	17
2412	45	31
2413	50	48
2414	64	63
2415	83	68
2416	106	68
2417	129	64
2418	148	64
2419	160	71
2420	164	82
2421	163	88
2422	153	88
2423	138	75
2424	119	54
2425	99	34
2426	78	24
2427	60	25
2428	48	36
2429	45	48
2430	47	56
2431	60	56
2432	79	54
2433	101	53
2434	123	60
2435	142	74
2436	156	90
2437	164	100
2438	165	99
2439	160	87
2440	147	66
2441	130	48
2442	109	39
2443	86	40
2444	66	48
2445	52	54
2446	46	54
2447	48	49
2448	58	43
2449	75	44
2450	95	55
2451	115	75
2452	135	95
2453	152	106
2454	164	106
2455	168	94
2456	167	79
2457	156	67
2458	140	62
2459	117	63
2460	95	66
2461	74	66
2462	58	58
2463	51	47
2464	50	38
2465	57	39
2466	71	53
2467	88	75
2468	108	95
2469	130	106
2470	150	106
2471	165	98
2472	172	88
2473	172	83
2474	163	84
2475	147	88
2476	128	89
2477	105	83
2478	85	68
2479	69	52
2480	58	42
2481	54	43
2482	56	56
2483	66	76
2484	82	94
2485	104	104
2486	126	104
2487	148	99
2488	165	96
2489	175	97
2490	175	105
2491	169	113
2492	156	113
2493	138	103
2494	118	84
2495	98	65
2496	79	53
2497	65	54
2498	56	66
2499	56	81
2500	64	93
2501	80	98
2502	100	98
2503	124	96
2504	146	98
2505	163	109
2506	174	122
2507	176	134
2508	175	134
2509	165	123
2510	150	103
2511	131	83
2512	110	72
2513	89	72
2514	71	81
2515	61	91
2516	59	96
2517	65	95
2518	79	91
2519	98	91
2520	120	99
2521	141	116
2522	159	135
2523	173	148
2524	181	149
2525	181	139
2526	176	121
2527	162	105
2528	143	97
2529	121	98
2530	98	103
2531	80	106
2532	68	105
2533	66	96
2534	68	88
2535	79	89
2536	95	101
2537	115	122
2538	136	143
2539	156	156
2540	173	157
2541	185	150
2542	186	135
2543	184	127
2544	172	125
2545	153	127
2546	131	129
2547	110	128
2548	90	118
2549	78	103
2550	71	93
2551	71	92
2552	78	106
2553	91	127
2554	110	148
2555	131	159
2556	154	159
2557	174	153
2558	188	146
2559	192	145
2560	191	150
2561	179	156
2562	163	156
2563	143	149
2564	122	133
2565	103	114
2566	87	102
2567	77	103
2568	74	116
2569	76	133
2570	89	149
2571	106	155
2572	129	156
2573	153	153
2574	174	153
2575	188	159
2576	195	171
2577	195	180
2578	187	181
2579	174	171
2580	156	151
2581	136	132
2582	115	119
2583	96	120
2584	82	130
2585	76	143
2586	78	151
2587	88	153
2588	107	152
2589	128	151
2590	150	156
2591	171	169
2592	187	186
2593	196	198
2594	198	199
2595	196	190
2596	185	170
2597	168	152
2598	148	142
2599	125	142
2600	104	149
2601	88	155
2602	80	156
2603	80	152
2604	89	146
2605	105	146
2606	124	155
2607	145	174
2608	166	194
2609	184	209
2610	197	209
2611	204	200
2612	204	185
2613	194	172
2614	178	166
2615	157	167
2616	134	171
2617	113	171
2618	96	166
2619	87	154
2620	86	145
2621	90	144
2622	102	155
2623	119	177
2624	139	198
2625	161	212
2626	181	212
2627	198	206
2628	208	195
2629	208	189
2630	201	190
2631	187	194
2632	166	195
2633	145	192
2634	124	178
2635	107	161
2636	96	150
2637	90	149
2638	91	158
2639	99	177
2640	114	197
2641	134	207
2642	156	208
2643	179	203
2644	197	199
2645	208	200
2646	209	208
2647	205	217
2648	193	218
2649	174	209
2650	156	192
2651	136	171
2652	117	157
2653	102	156
2654	92	165
2655	91	181
2656	96	193
2657	110	199
2658	130	199
2659	152	197
2660	174	198
2661	193	206
2662	205	220
2663	209	233
2664	208	234
2665	200	225
2666	186	205
2667	168	185
2668	147	171
2669	126	170
2670	108	178
2671	95	188
2672	93	192
2673	96	191
2674	108	187
2675	126	186
2676	146	192
2677	167	207
2678	186	225
2679	201	239
2680	210	240
2681	211	233
2682	207	216
2683	195	198
2684	177	188
2685	155	187
2686	133	192
2687	114	194
2688	100	193
2689	95	185
2690	97	176
2691	106	174
2692	120	182
2693	138	202
2694	159	223
2695	178	238
2696	196	239
2697	209	232
2698	212	219
2699	211	209
2700	201	205
2701	183	206
2702	162	208
2703	140	207
2704	121	197
2705	106	183
2706	97	168
2707	97	167
2708	102	175
2709	113	194
2710	130	216
2711	150	229
2712	172	230
2713	192	225
2714	207	217
2715	214	215
2716	214	218
2717	204	223
2718	187	223
2719	169	218
2720	149	202
2721	130	183
2722	113	167
2723	101	165
2724	96	172
2725	97	188
2726	106	204
2727	122	214
2728	143	214
2729	165	210
2730	186	209
2731	202	211
2732	210	221
2733	211	231
2734	206	233
2735	194	226
2736	177	207
2737	157	186
2738	137	169
2739	118	167
2740	102	172
2741	93	184
2742	92	194
2743	100	195
2744	115	194
2745	135	192
2746	157	194
2747	177	204
2748	193	219
2749	205	233
2750	209	235
2751	208	229
2752	199	211
2753	184	190
2754	165	176
2755	142	173
2756	121	177
2757	104	184
2758	93	185
2759	91	181
2760	96	173
2761	109	171
2762	126	176
2763	146	192
2764	166	212
2765	184	227
2766	199	229
2767	208	223
2768	208	208
2769	203	192
2770	189	183
2771	169	182
2772	146	185
2773	124	185
2774	106	180
2775	94	169
2776	91	156
2777	92	153
2778	101	158
2779	116	176
2780	134	197
2781	155	212
2782	175	214
2783	192	210
2784	205	198
2785	206	190
2786	203	189
2787	190	191
2788	172	192
2789	150	189
2790	129	176
2791	111	159
2792	97	144
2793	88	141
2794	87	145
2795	92	161
2796	105	180
2797	123	193
2798	144	194
2799	167	191
2800	186	183
2801	199	182
2802	202	188
2803	201	196
2804	192	198
2805	175	192
2806	156	175
2807	135	153
2808	115	136
2809	99	133
2810	86	136
2811	82	149
2812	84	162
2813	95	169
2814	113	169
2815	135	165
2816	157	164
2817	177	169
2818	191	181
2819	197	193
2820	197	196
2821	191	191
2822	179	172
2823	161	150
2824	140	133
2825	118	129
2826	98	131
2827	83	141
2828	76	147
2829	77	147
2830	87	142
2831	104	139
2832	124	140
2833	145	152
2834	164	169
2835	180	185
2836	191	187
2837	194	183
2838	193	166
2839	182	148
2840	165	134
2841	143	131
2842	120	133
2843	99	136
2844	82	136
2845	73	128
2846	73	117
2847	81	114
2848	94	117
2849	111	133
2850	131	153
2851	152	169
2852	171	172
2853	185	168
2854	192	155
2855	192	142
2856	183	135
2857	167	135
2858	145	136
2859	122	135
2860	101	128
2861	84	113
2862	73	98
2863	71	93
2864	73	96
2865	83	113
2866	99	133
2867	118	149
2868	140	150
2869	161	148
2870	178	139
2871	188	133
2872	188	133
2873	181	138
2874	167	139
2875	147	137
2876	126	123
2877	105	103
2878	87	85
2879	73	79
2880	65	82
2881	65	96
2882	72	113
2883	87	124
2884	107	125
2885	130	122
2886	152	119
2887	170	120
2888	181	127
2889	182	137
2890	179	140
2891	167	137
2892	151	120
2893	131	97
2894	110	78
2895	90	72
2896	72	74
2897	61	86
2898	59	95
2899	64	99
2900	78	98
2901	98	94
2902	120	95
2903	141	102
2904	159	117
2905	172	131
2906	178	135
2907	178	133
2908	169	115
2909	155	94
2910	136	76
2911	114	71
2912	91	73
2913	71	80
2914	59	82
2915	56	81
2916	58	73
2917	70	69
2918	87	71
2919	107	84
2920	128	104
2921	147	120
2922	163	125
2923	173	123
2924	174	108
2925	172	91
2926	159	80
2927	140	77
2928	116	78
2929	93	79
2930	73	77
2931	60	67
2932	53	54
2933	54	47
2934	62	49
2935	76	66
2936	94	87
2937	115	104
2938	137	109
2939	156	107
2940	169	96
2941	172	86
2942	171	82
2943	159	83
2944	142	86
2945	120	85
2946	98	74
2947	78	57
2948	62	40
2949	53	34
2950	51	36
2951	54	50
2952	66	70
2953	84	85
2954	105	89
2955	128	88
2956	149	81
2957	163	79
2958	170	81
2959	170	89
2960	159	91
2961	144	90
2962	125	76
2963	105	55
2964	84	36
2965	66	28
2966	52	30
2967	46	42
2968	47	57
2969	57	67
2970	75	68
2971	97	65
2972	120	64
2973	140	68
2974	156	79
2975	165	91
2976	166	97
2977	161	95
2978	149	79
2979	132	57
2980	112	38
2981	90	30
2982	69	32
2983	52	40
2984	44	49
2985	44	50
2986	52	48
2987	68	43
2988	88	44
2989	111	55
2990	130	72
2991	147	88
2992	159	95
2993	164	94
2994	164	81
2995	155	62
2996	139	46
2997	118	40
2998	95	41
2999	73	46
3000	55	46
3001	45	41
3002	44	33
3003	49	26
3004	62	28
3005	80	42
3006	100	64
3007	120	83
3008	140	91
3009	155	90
3010	165	78
3011	165	65
3012	159	56
3013	144	55
3014	124	57
3015	101	57
3016	79	53
3017	61	40
3018	49	25
3019	45	17
3020	47	19
3021	55	33
3022	71	54
3023	90	73
3024	112	81
3025	134	81
3026	152	72
3027	164	65
3028	165	64
3029	161	69
3030	148	73
3031	130	73
3032	108	62
3033	88	43
3034	69	24
3035	55	15
3036	46	17
3037	45	30
3038	50	48
3039	64	63
3040	83	68
3041	106	68
3042	129	63
3043	148	63
3044	160	70
3045	164	82
3046	163	88
3047	153	88
3048	138	75
3049	119	53
3050	98	34
3051	78	24
3052	60	25
3053	48	36
3054	45	49
3055	47	56
3056	60	57
3057	80	54
3058	101	53
3059	123	60
3060	143	74
3061	157	91
3062	164	100
3063	164	99
3064	160	86
3065	148	66
3066	130	48
3067	109	39
3068	86	40
3069	66	48
3070	52	54
3071	46	54
3072	48	48
3073	59	43
3074	75	44
3075	95	56
3076	116	75
3077	136	95
3078	152	106
3079	164	106
3080	168	94
3081	167	79
3082	157	66
3083	139	61
3084	117	63
3085	94	66
3086	74	66
3087	58	58
3088	50	47
3089	50	38
3090	57	39
3091	71	53
3092	88	75
3093	108	96
3094	130	107
3095	150	107
3096	165	98
3097	173	88
3098	173	84
3099	163	84
3100	147	88
3101	127	89
3102	105	83
3103	85	69
3104	68	52
3105	58	42
3106	54	42
3107	56	56
3108	66	76
3109	83	95
3110	103	103
3111	127	103
3112	148	99
3113	165	96
3114	175	98
3115	175	105
3116	169	113
3117	156	113
3118	138	102
3119	118	84
3120	97	64
3121	79	53
3122	64	53
3123	56	65
3124	56	81
3125	64	93
3126	80	98
3127	100	97
3128	123	96
3129	146	98
3130	163	108
3131	174	122
3132	176	134
3133	175	134
3134	165	123
3135	150	103
3136	131	84
3137	110	73
3138	90	74
3139	71	81
3140	60	91
3141	59	95
3142	65	95
3143	79	91
3144	98	91
3145	120	100
3146	141	117
3147	159	136
3148	173	148
3149	181	149
3150	181	139
3151	176	122
3152	162	105
3153	143	97
3154	121	98
3155	98	104
3156	79	105
3157	68	105
3158	66	96
3159	69	89
3160	79	89
3161	95	100
3162	115	121
3163	136	142
3164	156	156
3165	173	156
3166	184	149
3167	186	136
3168	184	127
3169	172	125
3170	153	127
3171	132	128
3172	109	127
3173	90	117
3174	77	103
3175	71	92
3176	71	92
3177	78	105
3178	92	128
3179	110	149
3180	131	159
3181	154	159
3182	174	153
3183	187	146
3184	192	145
3185	191	151
3186	179	156
3187	163	156
3188	143	149
3189	122	133
3190	103	115
3191	87	103
3192	77	103
3193	75	116
3194	77	135
3195	88	150
3196	107	157
3197	129	157
3198	153	153
3199	173	153
3200	189	159
3201	194	169
3202	194	180
3203	187	181
3204	174	170
3205	156	151
3206	136	131
3207	115	119
3208	96	120
3209	82	130
3210	76	143
3211	77	151
3212	88	152
3213	105	152
3214	127	151
3215	150	156
3216	170	169
3217	187	186
3218	196	199
3219	197	199
3220	196	189
3221	185	170
3222	168	152
3223	147	142
3224	125	142
3225	104	150
3226	88	156
3227	80	156
3228	81	152
3229	89	147
3230	105	147
3231	124	156
3232	145	175
3233	166	195
3234	183	209
3235	197	209
3236	204	201
3237	204	186
3238	195	172
3239	178	167
3240	158	168
3241	134	172
3242	113	172
3243	97	166
3244	87	154
3245	86	145
3246	90	144
3247	102	155
3248	119	176
3249	139	198
3250	160	212
3251	181	212
3252	198	205
3253	208	195
3254	208	189
3255	201	190
3256	186	194
3257	166	195
3258	145	192
3259	124	178
3260	107	161
3261	95	149
3262	89	148
3263	90	158
3264	99	177
3265	114	196
3266	134	207
3267	156	208
3268	179	204
3269	197	199
3270	208	200
3271	209	209
3272	204	217
3273	193	218
3274	176	210
3275	157	192
3276	137	171
3277	117	158
3278	102	157
3279	92	166
3280	91	181
3281	96	193
3282	110	199
3283	130	199
3284	152	197
3285	175	198
3286	193	206
3287	205	220
3288	209	232
3289	209	233
3290	200	225
3291	186	205
3292	168	185
3293	147	171
3294	126	170
3295	108	177
3296	96	188
3297	93	192
3298	96	191
3299	108	186
3300	126	185
3301	146	191
3302	167	206
3303	186	225
3304	200	238
3305	210	240
3306	211	232
3307	207	216
3308	195	198
3309	177	188
3310	155	187
3311	133	192
3312	113	195
3313	100	194
3314	95	186
3315	96	176
3316	106	174
3317	120	183
3318	139	201
3319	158	223
3320	179	238
3321	196	239
3322	210	234
3323	213	219
3324	212	209
3325	201	205
3326	183	206
3327	162	208
3328	140	207
3329	121	197
3330	106	183
3331	98	169
3332	97	167
3333	102	175
3334	113	194
3335	130	215
3336	150	228
3337	172	229
3338	192	225
3339	207	216
3340	213	214
3341	213	216
3342	204	222
3343	188	223
3344	169	218
3345	149	202
3346	129	183
3347	113	167
3348	101	165
3349	96	172
3350	97	188
3351	106	204
3352	122	214
3353	143	214
3354	164	210
3355	186	209
3356	202	211
3357	210	221
3358	210	232
3359	206	234
3360	194	227
3361	177	209
3362	158	186
3363	137	169
3364	118	167
3365	102	172
3366	93	185
3367	93	194
3368	100	195
3369	115	194
3370	135	192
3371	157	194
3372	177	204
3373	193	219
3374	205	233
3375	209	235
3376	208	229
3377	199	210
3378	184	189
3379	165	176
3380	143	174
3381	121	177
3382	103	184
3383	93	185
3384	91	181
3385	96	173
3386	109	171
3387	126	176
3388	146	192
3389	166	212
3390	184	227
3391	198	229
3392	207	222
3393	208	208
3394	203	193
3395	188	183
3396	169	182
3397	146	185
3398	124	185
3399	106	181
3400	94	168
3401	91	157
3402	92	154
3403	102	159
3404	116	177
3405	134	198
3406	154	212
3407	175	214
3408	193	211
3409	205	198
3410	206	190
3411	204	189
3412	190	191
3413	172	192
3414	150	189
3415	129	177
3416	111	159
3417	97	144
3418	88	140
3419	87	144
3420	92	161
3421	105	180
3422	123	193
3423	144	194
3424	166	190
3425	186	184
3426	199	183
3427	202	187
3428	201	196
3429	191	197
3430	174	192
3431	156	175
3432	135	153
3433	116	137
3434	98	133
3435	86	136
3436	82	150
3437	84	162
3438	95	169
3439	113	169
3440	135	165
3441	157	164
3442	177	170
3443	190	181
3444	198	194
3445	198	196
3446	192	191
3447	179	172
3448	161	151
3449	140	133
3450	119	129
3451	98	132
3452	83	143
3453	76	147
3454	77	147
3455	87	142
3456	104	139
3457	124	141
3458	145	153
3459	165	169
3460	181	185
3461	191	187
3462	194	183
3463	192	167
3464	182	147
3465	165	134
3466	143	131
3467	120	133
3468	99	135
3469	82	135
3470	74	128
3471	73	117
3472	81	114
3473	94	117
3474	112	132
3475	131	153
3476	152	169
3477	170	172
3478	185	169
3479	192	155
3480	192	142
3481	183	135
3482	166	134
3483	145	136
3484	122	136
3485	100	128
3486	84	113
3487	73	98
3488	71	93
3489	73	96
3490	82	112
3491	99	133
3492	119	149
3493	141	151
3494	162	149
3495	178	139
3496	188	133
3497	188	133
3498	181	138
3499	167	139
3500	147	137
3501	126	123
3502	105	102
3503	87	85
3504	73	79
3505	65	82
3506	65	96
3507	72	112
3508	87	124
3509	107	125
3510	130	123
3511	152	118
3512	170	119
3513	180	127
3514	182	137
3515	179	140
3516	167	137
3517	151	120
3518	131	97
3519	110	79
3520	89	72
3521	72	74
3522	61	85
3523	59	96
3524	64	99
3525	78	99
3526	96	94
3527	119	94
3528	141	103
3529	159	117
3530	172	132
3531	177	135
3532	177	133
3533	170	116
3534	156	94
3535	136	78
3536	114	72
3537	91	73
3538	72	80
3539	59	82
3540	56	81
3541	59	73
3542	70	69
3543	88	71
3544	107	84
3545	128	103
3546	147	120
3547	163	125
3548	173	123
3549	174	108
3550	172	92
3551	158	79
3552	139	76
3553	116	78
3554	93	79
3555	73	76
3556	59	66
3557	53	53
3558	54	48
3559	62	50
3560	77	66
3561	95	87
3562	115	104
3563	137	109
3564	156	107
3565	169	96
3566	172	86
3567	171	82
3568	159	83
3569	141	86
3570	120	85
3571	97	75
3572	78	58
3573	63	41
3574	52	34
3575	51	36
3576	54	51
3577	66	71
3578	84	86
3579	105	89
3580	128	88
3581	149	81
3582	164	79
3583	170	82
3584	170	88
3585	159	92
3586	145	90
3587	125	76
3588	104	55
3589	84	36
3590	66	27
3591	52	29
3592	46	42
3593	47	56
3594	57	66
3595	75	68
3596	98	67
3597	119	65
3598	140	67
3599	156	79
3600	165	91
3601	165	97
3602	161	95
3603	149	79
3604	132	57
3605	112	39
3606	90	30
3607	69	32
3608	52	41
3609	44	49
3610	43	50
3611	53	48
3612	69	44
3613	88	45
3614	110	55
3615	130	72
3616	147	89
3617	159	96
3618	164	95
3619	164	80
3620	155	61
3621	139	46
3622	118	40
3623	95	41
3624	73	46
3625	55	46
3626	46	43
3627	44	33
3628	49	27
3629	62	28
3630	80	42
3631	99	63
3632	120	83
3633	140	91
3634	156	90
3635	165	78
3636	165	65
3637	159	55
3638	144	54
3639	124	56
3640	100	57
3641	79	53
3642	61	39
3643	49	25
3644	45	17
3645	46	18
3646	56	33
3647	71	55
3648	90	74
3649	112	81
3650	134	80
3651	152	72
3652	164	66
3653	165	65
3654	161	69
3655	147	73
3656	129	73
3657	109	62
3658	88	44
3659	69	25
3660	54	15
3661	46	17
3662	45	31
3663	50	49
3664	64	63
3665	83	68
3666	106	67
3667	129	63
3668	148	64
3669	161	71
3670	164	82
3671	163	88
3672	153	88
3673	138	74
3674	119	54
3675	99	33
3676	78	24
3677	60	25
3678	48	35
3679	45	48
3680	47	56
3681	60	56
3682	79	54
3683	101	53
3684	123	59
3685	143	74
3686	157	90
3687	164	100
3688	165	99
3689	160	86
3690	148	66
3691	130	47
3692	108	39
3693	86	40
3694	66	48
3695	52	54
3696	46	54
3697	48	49
3698	59	44
3699	75	45
3700	95	56
3701	116	75
3702	136	95
3703	152	106
3704	164	106
3705	168	94
3706	167	79
3707	157	66
3708	139	62
3709	117	63
3710	94	66
3711	74	66
3712	59	58
3713	51	47
3714	50	38
3715	57	39
3716	71	54
3717	88	75
3718	109	95
3719	131	107
3720	150	107
3721	165	98
3722	173	88
3723	173	83
3724	163	84
3725	147	89
3726	127	89
3727	105	83
3728	84	69
3729	68	52
3730	58	41
3731	54	42
3732	56	56
3733	66	76
3734	82	94
3735	104	103
3736	126	103
3737	148	98
3738	165	96
3739	175	97
3740	175	106
3741	169	114
3742	156	114
3743	137	103
3744	118	85
3745	97	65
3746	79	53
3747	64	54
3748	56	66
3749	56	81
3750	64	93
3751	80	98
3752	101	98
3753	124	96
3754	146	98
3755	163	108
3756	174	123
3757	176	134
3758	175	134
3759	165	123
3760	150	103
3761	131	83
3762	110	72
3763	89	73
3764	72	82
3765	60	91
3766	59	95
3767	65	95
3768	79	91
3769	98	91
3770	120	99
3771	141	116
3772	159	135
3773	173	149
3774	181	149
3775	181	139
3776	176	122
3777	162	105
3778	143	97
3779	120	98
3780	98	103
3781	80	105
3782	68	104
3783	66	96
3784	68	89
3785	79	89
3786	95	101
3787	115	121
3788	135	142
3789	156	156
3790	173	157
3791	185	149
3792	187	136
3793	184	127
3794	172	125
3795	153	127
3796	131	128
3797	109	127
3798	91	117
3799	77	103
3800	71	92
3801	71	91
3802	78	105
3803	92	127
3804	110	147
3805	131	159
3806	154	159
3807	174	153
3808	188	146
3809	191	145
3810	190	150
3811	179	155
3812	163	156
3813	143	149
3814	122	133
3815	103	114
3816	87	102
3817	77	103
3818	75	116
3819	77	134
3820	89	150
3821	107	157
3822	129	157
3823	153	153
3824	174	153
3825	189	160
3826	195	171
3827	195	181
3828	188	182
3829	174	171
3830	156	152
3831	136	131
3832	115	120
3833	96	120
3834	82	130
3835	76	143
3836	77	151
3837	88	152
3838	106	152
3839	127	151
3840	150	156
3841	171	169
3842	187	186
3843	197	198
3844	198	198
3845	196	189
3846	185	170
3847	168	152
3848	148	141
3849	125	142
3850	104	149
3851	88	155
3852	80	156
3853	81	152
3854	89	145
3855	104	146
3856	124	155
3857	145	174
3858	165	195
3859	184	209
3860	197	209
3861	203	200
3862	203	186
3863	194	172
3864	178	167
3865	157	167
3866	134	172
3867	113	172
3868	96	166
3869	87	154
3870	86	145
3871	91	145
3872	102	156
3873	119	177
3874	139	198
3875	161	212
3876	182	213
3877	198	206
3878	208	195
3879	208	189
3880	201	190
3881	186	194
3882	166	195
3883	145	192
3884	124	177
3885	106	161
3886	95	149
3887	90	148
3888	91	158
3889	99	178
3890	114	197
3891	134	208
3892	156	208
3893	179	203
3894	197	199
3895	208	200
3896	209	208
3897	205	217
3898	193	218
3899	177	210
3900	156	192
3901	136	171
3902	117	157
3903	102	156
3904	92	166
3905	91	180
3906	96	193
3907	110	199
3908	130	199
3909	152	196
3910	174	197
3911	193	206
3912	205	220
3913	209	232
3914	208	233
3915	200	225
3916	186	206
3917	168	185
3918	147	171
3919	126	170
3920	108	177
3921	96	187
3922	93	191
3923	96	191
3924	108	186
3925	126	185
3926	146	191
3927	167	207
3928	186	225
3929	200	239
3930	209	240
3931	210	232
3932	207	216
3933	195	198
3934	177	188
3935	155	187
3936	133	192
3937	114	195
3938	100	195
3939	95	185
3940	96	175
3941	106	174
3942	120	183
3943	139	201
3944	158	223
3945	178	237
3946	196	239
3947	209	233
3948	213	219
3949	212	209
3950	201	205
3951	183	206
3952	162	208
3953	140	207
3954	121	197
3955	107	182
3956	98	169
3957	97	167
3958	102	175
3959	113	195
3960	130	215
3961	150	229
3962	172	230
3963	192	225
3964	207	217
3965	213	214
3966	213	216
3967	204	222
3968	188	223
3969	169	218
3970	149	202
3971	129	182
3972	113	167
3973	101	165
3974	96	171
3975	97	188
3976	106	204
3977	122	214
3978	143	214
3979	165	211
3980	186	209
3981	202	211
3982	210	221
3983	211	231
3984	206	232
3985	194	227
3986	177	207
3987	157	185
3988	138	170
3989	118	167
3990	102	172
3991	93	185
3992	92	194
3993	100	195
3994	115	194
3995	136	192
3996	157	194
3997	177	204
3998	194	221
3999	205	233
4000	209	235
4001	208	229
4002	199	211
4003	184	190
4004	165	176
4005	143	174
4006	121	177
4007	104	184
4008	93	185
4009	91	181
4010	96	173
4011	109	171
4012	126	175
4013	146	192
4014	167	212
4015	185	227
4016	199	229
4017	208	223
4018	208	208
4019	203	192
4020	189	183
4021	169	182
4022	146	185
4023	124	185
4024	106	180
4025	94	168
4026	90	155
4027	92	153
4028	101	158
4029	116	176
4030	134	197
4031	155	213
4032	175	215
4033	193	210
4034	204	199
4035	206	190
4036	203	189
4037	190	191
4038	172	192
4039	150	189
4040	129	177
4041	111	159
4042	97	144
4043	88	141
4044	87	145
4045	92	161
4046	105	180
4047	123	193
4048	144	194
4049	167	190
4050	186	183
4051	199	182
4052	202	187
4053	201	196
4054	191	197
4055	175	192
4056	156	175
4057	135	153
4058	115	136
4059	99	133
4060	86	136
4061	82	149
4062	84	162
4063	95	168
4064	113	168
4065	135	165
4066	157	164
4067	176	169
4068	190	181
4069	198	193
4070	198	195
4071	191	191
4072	179	172
4073	161	150
4074	141	133
4075	118	129
4076	98	132
4077	84	142
4078	76	147
4079	77	147
4080	87	142
4081	104	139
4082	124	141
