
TIME STEP:
125 = 1ms

VOLTAGE STEP:
CH1:  32 = 0.15V
CH2:  32 = 0.15V

N	CH1	CH2
998	9	30
999	26	30
1000	41	30
1001	53	29
1002	64	29
1003	73	29
1004	81	29
1005	88	28
1006	93	28
1007	97	28
1008	102	28
1009	105	28
1010	109	28
1011	111	27
1012	113	27
1013	115	27
1014	117	27
1015	118	27
1016	120	27
1017	121	27
1018	121	27
1019	122	27
1020	123	27
1021	124	27
1022	124	27
1023	125	27
1024	125	27
1025	125	27
1026	126	27
1027	127	27
1028	126	27
1029	126	27
1030	126	27
1031	126	27
1032	126	26
1033	127	27
1034	127	27
1035	127	27
1036	127	27
1037	127	27
1038	127	27
1039	127	27
1040	127	27
1041	127	26
1042	127	26
1043	127	26
1044	128	27
1045	128	27
1046	128	27
1047	128	27
1048	128	27
1049	128	27
1050	128	27
1051	128	27
1052	128	27
1053	128	27
1054	128	27
1055	128	27
1056	128	27
1057	128	27
1058	128	27
1059	128	27
1060	128	27
1061	128	27
1062	128	27
1063	128	27
1064	128	27
1065	128	27
1066	128	27
1067	128	27
1068	128	27
1069	128	27
1070	128	28
1071	128	27
1072	128	27
1073	128	27
1074	128	27
1075	128	27
1076	128	27
1077	127	27
1078	128	27
1079	128	27
1080	128	27
1081	128	27
1082	128	27
1083	127	27
1084	128	27
1085	128	27
1086	128	27
1087	127	26
1088	128	27
1089	128	27
1090	128	26
1091	128	27
1092	128	27
1093	128	27
1094	127	27
1095	128	27
1096	128	27
1097	128	27
1098	128	27
1099	128	27
1100	128	27
1101	128	27
1102	128	27
1103	128	26
1104	128	27
1105	128	27
1106	128	27
1107	128	27
1108	128	27
1109	128	27
1110	128	26
1111	128	27
1112	128	27
1113	128	27
1114	128	27
1115	128	27
1116	128	27
1117	128	27
1118	127	26
1119	128	27
1120	128	27
1121	128	27
1122	128	26
1123	128	27
1124	128	27
1125	129	26
1126	129	27
1127	128	27
1128	128	27
1129	128	27
1130	128	27
1131	128	27
1132	128	27
1133	128	27
1134	128	26
1135	128	27
1136	128	27
1137	128	27
1138	128	27
1139	128	27
1140	128	27
1141	127	26
1142	127	27
1143	127	27
1144	128	27
1145	128	27
1146	128	27
1147	128	27
1148	128	27
1149	128	27
1150	128	27
1151	128	27
1152	128	26
1153	128	27
1154	128	27
1155	128	27
1156	128	27
1157	128	27
1158	127	27
1159	128	27
1160	128	27
1161	128	27
1162	128	27
1163	128	27
1164	128	27
1165	128	27
1166	128	27
1167	128	27
1168	128	27
1169	128	27
1170	128	27
1171	128	27
1172	128	27
1173	128	27
1174	128	27
1175	128	27
1176	128	27
1177	128	27
1178	128	26
1179	128	27
1180	128	27
1181	128	27
1182	129	27
1183	128	27
1184	128	27
1185	128	27
1186	128	27
1187	128	27
1188	128	28
1189	128	26
1190	128	27
1191	129	27
1192	129	27
1193	128	27
1194	128	27
1195	128	27
1196	128	27
1197	128	27
1198	128	27
1199	128	27
1200	128	27
1201	128	27
1202	128	27
1203	128	27
1204	128	27
1205	128	27
1206	128	27
1207	128	27
1208	128	27
1209	128	27
1210	128	27
1211	128	27
1212	128	27
1213	128	27
1214	128	27
1215	128	27
1216	128	27
1217	128	26
1218	128	27
1219	128	27
1220	129	27
1221	129	27
1222	128	27
1223	128	27
1224	128	27
1225	128	27
1226	128	27
1227	128	27
1228	128	27
1229	128	27
1230	128	27
1231	128	27
1232	128	27
1233	128	27
1234	128	27
1235	129	27
1236	129	27
1237	128	27
1238	128	27
1239	128	27
1240	128	27
1241	128	27
1242	128	27
1243	128	27
1244	128	27
1245	128	27
1246	128	27
1247	129	28
1248	130	27
1249	129	27
1250	129	27
1251	128	27
1252	128	27
1253	128	27
1254	128	27
1255	128	27
1256	128	27
1257	128	27
1258	128	27
1259	128	27
1260	128	27
1261	128	27
1262	128	27
1263	128	27
1264	128	27
1265	128	27
1266	128	26
1267	128	27
1268	128	27
1269	128	27
1270	129	27
1271	129	27
1272	128	27
1273	128	27
1274	129	27
1275	129	27
1276	128	27
1277	128	27
1278	128	27
1279	128	27
1280	129	27
1281	129	27
1282	129	28
1283	128	28
1284	129	27
1285	129	28
1286	128	27
1287	129	27
1288	129	28
1289	128	28
1290	128	27
1291	128	27
1292	128	27
1293	128	27
1294	128	27
1295	128	27
1296	128	27
1297	128	28
1298	128	27
1299	128	27
1300	128	27
1301	128	27
1302	128	27
1303	128	27
1304	128	27
1305	128	28
1306	128	28
1307	128	28
1308	128	27
1309	128	27
1310	128	27
1311	128	27
1312	129	28
1313	128	27
1314	128	27
1315	128	27
1316	128	26
1317	128	27
1318	128	27
1319	128	27
1320	128	27
1321	128	28
1322	128	28
1323	127	28
1324	128	28
1325	128	28
1326	128	27
1327	128	27
1328	128	27
1329	128	27
1330	128	27
1331	128	27
1332	128	27
1333	128	27
1334	128	27
1335	128	27
1336	128	27
1337	128	27
1338	128	27
1339	128	27
1340	128	27
1341	128	28
1342	128	28
1343	128	28
1344	128	28
1345	128	28
1346	128	27
1347	128	27
1348	128	26
1349	128	27
1350	128	27
1351	128	27
1352	128	27
1353	128	27
1354	128	27
1355	128	28
1356	128	28
1357	128	27
1358	128	28
1359	128	28
1360	128	27
1361	128	27
1362	128	27
1363	128	27
1364	128	27
1365	128	28
1366	128	28
1367	128	28
1368	128	28
1369	128	27
1370	129	27
1371	129	27
1372	128	27
1373	128	27
1374	129	28
1375	129	28
1376	129	27
1377	128	27
1378	128	27
1379	129	27
1380	129	28
1381	129	28
1382	129	28
1383	129	27
1384	128	27
1385	128	27
1386	128	27
1387	127	27
1388	128	27
1389	128	27
1390	128	28
1391	128	27
1392	128	27
1393	128	27
1394	129	28
1395	129	28
1396	128	27
1397	128	28
1398	128	28
1399	128	27
1400	128	28
1401	128	28
1402	128	28
1403	128	28
1404	128	28
1405	128	28
1406	128	28
1407	128	28
1408	129	28
1409	129	28
1410	128	27
1411	128	28
1412	128	28
1413	128	27
1414	128	27
1415	128	27
1416	128	28
1417	128	28
1418	127	28
1419	128	27
1420	128	27
1421	128	27
1422	128	28
1423	128	27
1424	128	27
1425	128	28
1426	128	28
1427	128	27
1428	128	27
1429	128	27
1430	128	27
1431	128	28
1432	128	28
1433	128	27
1434	128	28
1435	128	28
1436	128	27
1437	128	27
1438	128	27
1439	128	28
1440	128	28
1441	128	28
1442	127	28
1443	128	28
1444	128	28
1445	128	28
1446	128	27
1447	128	28
1448	128	28
1449	128	28
1450	128	28
1451	128	28
1452	128	28
1453	128	28
1454	128	28
1455	128	27
1456	128	28
1457	128	28
1458	128	28
1459	128	28
1460	128	28
1461	128	28
1462	128	28
1463	129	28
1464	127	28
1465	128	28
1466	128	28
1467	128	28
1468	128	28
1469	128	28
1470	128	28
1471	128	28
1472	128	27
1473	128	28
1474	128	28
1475	128	28
1476	128	28
1477	128	28
1478	129	28
1479	129	28
1480	128	28
1481	128	27
1482	128	28
1483	128	28
1484	129	28
1485	129	28
1486	129	27
1487	128	28
1488	128	28
1489	128	28
1490	129	28
1491	129	28
1492	129	28
1493	129	28
1494	129	28
1495	128	28
1496	128	28
1497	128	27
1498	128	27
1499	128	27
1500	128	27
1501	130	29
1502	129	28
1503	128	28
1504	128	28
1505	128	28
1506	128	28
1507	129	28
1508	129	28
1509	128	28
1510	128	28
1511	129	28
1512	129	28
1513	128	28
1514	128	28
1515	129	27
1516	128	28
1517	129	28
1518	129	28
1519	129	27
1520	129	28
1521	129	28
1522	128	28
1523	128	28
1524	128	28
1525	128	28
1526	128	28
1527	128	28
1528	128	27
1529	128	27
1530	128	28
1531	128	28
1532	128	28
1533	128	28
1534	128	28
1535	128	28
1536	128	28
1537	128	27
1538	128	27
1539	128	27
1540	128	28
1541	128	28
1542	128	28
1543	128	27
1544	128	28
1545	128	28
1546	128	28
1547	128	28
1548	128	28
1549	128	28
1550	128	28
1551	128	28
1552	128	28
1553	128	28
1554	128	28
1555	128	28
1556	128	28
1557	129	28
1558	128	28
1559	128	28
1560	128	28
1561	128	27
1562	128	28
1563	128	28
1564	128	28
1565	128	27
1566	128	28
1567	128	28
1568	128	28
1569	128	28
1570	129	28
1571	129	28
1572	128	28
1573	128	28
1574	128	28
1575	128	28
1576	128	28
1577	128	28
1578	128	28
1579	129	28
1580	129	28
1581	129	27
1582	128	28
1583	128	28
1584	128	28
1585	128	28
1586	128	27
1587	128	28
1588	129	28
1589	129	28
1590	129	28
1591	129	28
1592	128	28
1593	128	28
1594	128	28
1595	128	28
1596	129	28
1597	129	28
1598	128	28
1599	128	28
1600	128	28
1601	128	28
1602	128	28
1603	128	28
1604	128	28
1605	128	28
1606	128	28
1607	128	28
1608	128	28
1609	128	28
1610	129	28
1611	130	29
1612	128	28
1613	128	28
1614	129	28
1615	129	28
1616	128	28
1617	128	28
1618	128	28
1619	128	28
1620	255	227
1621	255	226
1622	255	227
1623	246	227
1624	229	227
1625	215	227
1626	202	228
1627	192	228
1628	183	228
1629	175	229
1630	169	229
1631	163	230
1632	159	230
1633	156	230
1634	151	230
1635	149	231
1636	144	231
1637	144	230
1638	142	230
1639	140	230
1640	139	231
1641	137	231
1642	137	231
1643	136	231
1644	134	231
1645	134	231
1646	133	231
1647	132	231
1648	132	231
1649	132	231
1650	131	230
1651	132	231
1652	132	231
1653	131	231
1654	131	231
1655	131	231
1656	131	231
1657	130	231
1658	130	231
1659	130	231
1660	130	231
1661	130	231
1662	130	231
1663	130	231
1664	129	231
1665	130	231
1666	130	231
1667	130	231
1668	130	231
1669	130	230
1670	129	231
1671	129	231
1672	129	231
1673	129	231
1674	129	231
1675	128	230
1676	129	231
1677	130	231
1678	130	231
1679	129	231
1680	129	231
1681	129	231
1682	129	231
1683	129	231
1684	129	230
1685	129	230
1686	129	231
1687	129	231
1688	129	231
1689	129	231
1690	129	231
1691	129	231
1692	129	231
1693	129	231
1694	129	231
1695	129	231
1696	129	231
1697	129	231
1698	129	230
1699	129	231
1700	128	231
1701	128	231
1702	128	231
1703	129	231
1704	129	231
1705	129	231
1706	129	231
1707	129	231
1708	129	231
1709	129	231
1710	129	231
1711	129	231
1712	129	231
1713	129	231
1714	129	231
1715	129	231
1716	129	231
1717	129	231
1718	129	230
1719	129	231
1720	129	231
1721	129	231
1722	129	230
1723	129	231
1724	130	231
1725	130	232
1726	130	232
1727	129	231
1728	129	231
1729	129	231
1730	129	231
1731	128	231
1732	129	231
1733	129	230
1734	129	231
1735	128	231
1736	129	231
1737	129	231
1738	129	231
1739	129	231
1740	129	231
1741	128	231
1742	129	231
1743	129	231
1744	129	231
1745	128	231
1746	129	231
1747	129	231
1748	129	231
1749	129	231
1750	128	231
1751	129	231
1752	129	231
1753	129	231
1754	129	231
1755	129	231
1756	129	231
1757	129	231
1758	129	231
1759	129	230
1760	129	231
1761	129	231
1762	129	231
1763	129	231
1764	128	230
1765	129	231
1766	128	231
1767	129	231
1768	129	230
1769	129	231
1770	129	231
1771	129	231
1772	129	231
1773	129	230
1774	129	231
1775	129	231
1776	128	231
1777	129	230
1778	129	230
1779	129	230
1780	129	231
1781	129	231
1782	128	231
1783	128	231
1784	129	230
1785	129	231
1786	129	231
1787	129	231
1788	129	231
1789	129	231
1790	128	231
1791	128	231
1792	128	230
1793	128	231
1794	129	231
1795	129	231
1796	129	230
1797	129	230
1798	129	230
1799	129	231
1800	129	231
1801	129	231
1802	129	231
1803	128	231
1804	128	230
1805	129	231
1806	129	231
1807	129	230
1808	128	229
1809	129	231
1810	129	232
1811	129	231
1812	129	231
1813	129	231
1814	129	231
1815	129	231
1816	129	231
1817	129	231
1818	129	230
1819	129	231
1820	129	231
1821	129	231
1822	129	230
1823	128	229
1824	129	231
1825	129	231
1826	129	231
1827	129	231
1828	129	231
1829	129	231
1830	129	231
1831	129	231
1832	129	231
1833	129	231
1834	127	230
1835	129	230
1836	129	230
1837	129	230
1838	129	230
1839	128	231
1840	128	231
1841	129	231
1842	129	231
1843	129	230
1844	129	230
1845	129	230
1846	129	231
1847	129	231
1848	128	231
1849	128	231
1850	128	231
1851	128	230
1852	129	231
1853	129	231
1854	128	230
1855	128	231
1856	128	231
1857	129	231
1858	129	230
1859	129	231
1860	128	231
1861	129	231
1862	129	231
1863	129	230
1864	129	230
1865	128	230
1866	129	231
1867	129	231
1868	129	230
1869	129	230
1870	129	230
1871	129	230
1872	128	230
1873	129	230
1874	129	230
1875	129	230
1876	129	231
1877	129	231
1878	128	231
1879	129	231
1880	129	231
1881	129	231
1882	129	231
1883	129	230
1884	129	230
1885	129	231
1886	129	231
1887	128	231
1888	129	230
1889	129	230
1890	129	230
1891	129	230
1892	129	230
1893	128	230
1894	129	230
1895	129	230
1896	129	231
1897	129	231
1898	129	230
1899	129	231
1900	129	231
1901	128	230
1902	128	230
1903	128	230
1904	128	230
1905	128	231
1906	129	231
1907	129	231
1908	129	230
1909	129	231
1910	128	231
1911	129	230
1912	129	230
1913	129	230
1914	129	230
1915	129	230
1916	129	230
1917	129	230
1918	129	230
1919	127	230
1920	128	230
1921	128	231
1922	129	231
1923	129	230
1924	129	231
1925	128	231
1926	128	230
1927	128	230
1928	128	230
1929	129	230
1930	129	230
1931	129	230
1932	129	230
1933	129	230
1934	128	230
1935	128	230
1936	128	230
1937	128	230
1938	128	230
1939	128	231
1940	128	231
1941	128	230
1942	129	230
1943	129	230
